내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"조선 효종 때 대사헌, 이조판서, 병조판서를 지낸 동춘당(同春堂) 송준길(1606∼1672)선생의 별당(別堂)이다. ‘동춘’은 ‘늘 봄과 같다.’는 뜻으로 이곳에 걸린 현판은 송준길 선생이 돌아가신 6년 후 숙종 4년(1678)에 우암 송시열이 쓴 것이다.

조선시대 별당 건축의 한 유형으로, 구조는 비교적 간소하고 규모도 크지 않다. 앞면 3칸·옆면 2칸 규모이며, 평면으로는 총 6칸 중 오른쪽 4칸은 대청마루이고 왼쪽 2칸은 온돌방이다. 대청의 앞면·옆면·뒷면에는 쪽마루를 내었고 들어열개문을 달아 문을 모두 들어 열면 내부공간과 외부공간의 차별없이 자연과의 조화를 이룬다. 또한 대청과 온돌방 사이의 문도 들어 열 수 있게 하여 필요시에는 대청과 온돌방의 구분없이 별당채 전체를 하나의 큰 공간으로 사용할 수 있도록 하였다. 건물의 받침은 4각형의 키가 높은 돌을 사용했는데, 조선 후기의 주택건물에서 많이 볼 수 있는 양식이다.

동춘당은 굴뚝을 따로 세워 달지 않은 것이 특징인데, 왼쪽 온돌방 아래 초석과 같은 높이로 연기 구멍을 뚫어 놓아 유학자의 은둔적 사고를 잘 표현하고 있다. 즉, 따뜻한 온돌방에서 편히 쉬는 것도 부덕하게 여겼기 때문에 굴뚝을 보이지 않게 함으로써 유학적 덕목을 유지하려 했던 것이다.

2012~2013년 지붕 보수과정에서 종도리 하부면에서 1617년 상량과 1649년 이축내용이, 또한 종도리 장여 상부면에서 1709년 중수상량과 경과 등의 기록이 발견되었다.",보물,대전 회덕 동춘당(大田 懷德 同春堂),대전 대덕구,송＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=02090000&ccbaCtcd=25&ccbaCpno=1122502090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 주거생활 / 주거건축 / 가옥,1동,1963.01.21,대전 대덕구 동춘당로 80 (송촌동),조선 효종,송＊＊＊,송＊＊＊
"정선필 <육상묘도(鄭敾筆 毓祥廟圖)>는 조선 후기 우리나라의 아름다운 산수를 실제로 보고 그리는 진경산수화풍을 창시한 겸재 정선(1676∼1759)이 서울 궁정동에 있는 육상묘와 그 뒤에 있는 백악산을 그린 것으로 일종의 기록화이다. 육상묘는 숙종의 후궁이자 영조의 어머니인 숙빈 최씨의 신주를 모시기 위해 영조 1년(1725)에 세운 것이다.

이 그림은 비단 바탕에 채색되었으며 크기는 가로 63㎝, 세로 146.5㎝로 보존상태가 비교적 좋다. 그림의 상단에는 육상묘를 세우는데 관여하였던 18명의 관원들에 대해 적고 하단에는 낮은 언덕과 종류가 다른 나무를 좌우에 적절히 배치하고 있으며 뒷편에는 초가집으로 된 육상묘가 북악산을 배경으로 그려져 있다. 그림 왼편 위쪽에는 정선이 만 63세 때인 1739년에 그린 그림임이 적혀있다.

이 그림은 나무, 집, 산의 표현에 수묵과 옅은 담채를 써서 내면세계를 표출해 내는 남종화풍의 영향이 뚜렷하게 보여 정선 개인의 화풍이 분명하게 드러나 있을 뿐만 아니라 기록화로서 역사적·학술적인 의의가 큰 작품이다.",보물,정선 필 육상묘도(鄭敾 筆 毓祥廟圖),대전 서구,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=08730000&ccbaCtcd=25&ccbaCpno=1121108730000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 일반회화 / 산수화,1축,1986.10.15,대전광역시 서구,조선 영조 15년(1739),이＊＊＊,이＊＊＊
"참법이란 경전을 읽으면서 죄를 참회하는 불교의식을 말하며, 서방 극락정토의 아미타불을 대상으로 삼는 것을 미타참법(彌陀懺法)이라고 한다.

이 책은 미타참법의 절차를 수록한 것으로 성종 5년(1474)에 세조비인 정희대왕대비가 성종비인 공혜왕후 한씨의 명복을 빌기 위해 간행한 것이다. 닥종이에 찍은 목판본으로 권3-4와 권7-8을 1권의 책으로 엮었으며, 크기는 세로 37.3㎝, 가로 23.6㎝이다.

간행에 관계된 기록은 없지만 『예념미타도량참법』 권1-5, 6-10(보물)과 『예념미타도량참법』 권6-10(보물)을 비교하여 보면 동일한 판본으로 보인다. 이들 책에 있는 김수온의 글을 통해 공혜왕후 한씨 뿐만 아니라 선대왕과 왕비들의 명복도 함께 빌기 위해 간행했음을 확인할 수 있다. 또 여기에는 판각에 참여한 당시의 유명한 승려와 왕실종친 등의 직책과 이름이 자세하게 기록되어 있어서 왕실에서 국가적인 사업으로 추진하였음을 알 수 있다.

책을 펴내는데 동원된 사람들이 당대 최고 기술자들이고, 이들의 직책과 이름이 자세하게 기록되어 있다는 점에서 우리나라 목판 인쇄기술사 연구에 귀중한 자료로 여겨진다. 그리고 조선시대 왕실에서 주관하여 펴낸 책 중에서 가장 정성이 깃들여진 작품으로 평가되고 있다.",보물,"예념미타도량참법 권3~4, 7~8(禮念彌陀道場懺法 卷三~四, 七~八)",대전 대덕구,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=11650000&ccbaCtcd=25&ccbaCpno=1122511650000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 왕실본,4권 2책,1993.06.15,대전광역시 대덕구,,신＊＊＊,김＊＊＊
"고려말 3은(三隱) 중의 한사람인 목은 이색(1328∼1396) 선생의 초상화이다. 이색의 초상화는 원래 관복차림과 평상복차림의 두 종류가 있었으나 현재는 관복차림만 전해진다. 관복차림의 그림도 원본은 전하지 않고 원본을 보고 옮겨 그린 것으로 모두 4본 5점이 전해진다.

가로 78.7㎝, 세로 146.3㎝ 크기의 대전영당본(大田影堂本)은 헌종 10년(1844)에 옮겨 그린 것으로 누산영당본과 동일한 형태와 규모이며, 뛰어난 화가에 의해 옛 그림 화풍이 잘 표현된 초상화이다.",보물,이색 초상 - 대전영당본(李穡 肖像 - 大田影堂本),대전 유성구,대전시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=12150400&ccbaCtcd=25&ccbaCpno=1121112150400&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 일반회화 / 인물화 / 초상화,1폭,1995.12.04,"대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)",,한산이씨대종회,대전시립박물관
"李時昉(1594-1660)은 仁祖反正의 주역들인 延平府院君 李貴(1557-1633)의 次子이자 延陽府院君 李時白(1581-1660)의 동생이다. 이시방은 아버지와 형을 따라 1623년의 30세 때 仁祖反正에 참여하여 靖社功臣 2等으로 延城君에 봉해지고, 이후 여러 차례 判書를 지낸 뒤 顯宗 즉위년(1659) 가을에 判義禁府事를 지냈다.

현재 대전의 후손가에 전하는 이시방의 초상은 모두 6점인데, 본래는 이시방의 후손들이 世居하던 洪城의 祠堂에서 주로 봉안해오던 것들이라고 한다. 먼저 1623년의 仁祖反正에 참여하여 靖社功臣에 녹훈되던 30세 때의 젊은 모습을 그린 것이 3점인데, 이 중에서 官服本 全身像 1점은 17세기 초반의 전형적인 功臣圖像의 형식과 화법을 보여주고 있기 때문에 이것이 바로 이시방의 靖社功臣像 원작으로 생각된다.

그리고 이와 圖像이 같은 半身小像 1점은 훗날 延平府院君 李貴의 祠宇가 있는 公州 木洞面의 盛峰書社(盛峰書院)에 李時昉 像을 모시기 위해서 이 功臣像의 일부를 다소 거칠고 조악하게 摹寫한 것이라고 생각된다. 또 1점의 油紙 草本은 이 胸像을 그릴 때 全身像에서 떠냈던 草本이 아닌가 생각된다.

또 다른 한 종류의 초상 3점은 얼굴 모습이 거의 동일한 老年像인데, 2점은 종이에 그린 胸像 草本이고, 나머지 1본은 이 草本을 토대로 하여 비단에 그린 正本의 半身像이다.

이 중 17세기 공신 도상의 양식을 잘 보여주고 있는 <관복본 전신상>에 대해서만 보물로 지정한다.

Ο 규격(세로x가로) : 169.0x93cm(화면), 224.0x106.3cm(전체)",보물,이시방 초상(李時昉 肖像),대전 유성구,대전시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=14820000&ccbaCtcd=25&ccbaCpno=1121114820000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 일반회화 / 인물화 / 초상화,"초상1점, 함1점",2006.12.29,"대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)",1623년경,이＊＊＊,대전시립박물관
"이 책은 천태종(天台宗)의 전교승(傳敎僧) 산긍(山亘)의 저술이다. 묘법연화경은 묘한 법이 더러운 곳에서도 항상 깨끗하고 아름다운 연꽃과 같다는 뜻인데 이러한 법화경을 독송하면서 일심으로 정진하여 실상(實相) 중도(中道)의 이치를 깨닫는 법화삼매(法華三昧)의 수행법에 관한 책이다. 上·中·下 3권으로 편성(編成)한 것 중 상권(上卷)이다. 이 참법은 묘법연화경 28품 가운데 서품(序品)에서 화성유품(化城喩品)까지 7품을 수록하고 있다.

이 책에는 판각간기(板刻刊記)가 기재되어 있지 않아 정확히 언제 판각했는지 알 수 없으나 전엽(全葉) 30行 19字를 새긴 두루마리형식이고 장차(張次) 표시에 '卜'字를 사용하고 있으며 절첩 형식의 제본형태 등을 보면 고려 말에 판각된 것으로 추정된다. 고려시대 묘법연화경삼매참법 연구에 귀중한 책으로 자료적 가치가 크다고 하겠다.",보물,묘법연화경삼매참법 권상(妙法蓮華經三昧懺法 卷上),대전 유성구,성＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=15190000&ccbaCtcd=25&ccbaCpno=1123115190000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,1첩,2007.07.13,대전광역시 유성구,,성＊＊＊,성＊＊＊
"표지에 ‘청송서(聽松書)’라고 쓰여진 이 『성수침 필적(成守琛 筆蹟)』은 16세기 학자 청송(聽松) 성수침(成守琛, 1493~1564)이 당나라 가도(賈島), 두목(杜牧), 이상은(李商隱)과 송나라 구양수(歐陽脩)의 칠언시를 쓴 것이다. 종이 바탕을 줄[行]에 따라 잘라 첩장하였다. 송명흠(宋明欽, 1705~1768)후손의 기증품으로 송명흠의 아버지 송요좌(宋堯佐, 1678~1723)의 [청은당(淸隱堂)]이란 인영(印影)이 있다. 성수침은 이황과 함께 16세기를 대표하는 도학자 명필로 필적은 드문 편이다. 현재 그의 소자(小字)는 몇몇 전하고 있는 상황이고 대자(大字)는 목판밖에 전하지 않는다. 이처럼 큰 글자로 쓴 작품이 현존하는 것은 매우 드문 예이며 담묵(淡墨)을 즐겼던 그의 특징이 또한 잘 나타나 있다. 서예사적으로 매우 가치가 높은 것으로 평가된다.",보물,성수침 필적(成守琛 筆蹟),대전 유성구,대전시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=16230000&ccbaCtcd=25&ccbaCpno=1122516230000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1첩,2010.01.04,"대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)",,공유,대전시립박물관
"국립중앙과학관의 통영(統營) 측우대는 수군통제영이 통영에 있을 때 설치했던 것으로 측우대 앞면 중앙에 ‘측우대(測雨臺)’라는 글자와 ‘신미 2월(辛未 二月)’이라고 명문(銘文)이 새겨져 있어서 1811년(조선 순조 11년) 또는 1871년(조선 고종 8년)에 만든 것으로 해석되고 있다. 명칭뿐만 아니라 제작 년대가 확실하게 명기되어 있는 역사적 가치가 높은 귀한 과학유물 중에 하나로 평가되었다.

둥근 받침돌 위에 사각 기둥형 측우대가 설치되어 있으며 받침돌에는 금이 가있으나 원형을 유지하고 있다. 현재 측우대 혹은 측우기가 실물로 남아 있는 것은 5개(측우대 4, 측우기 1)뿐이며, 이 측우대는 그 가운데 하나이다. 또한 받침돌까지 남아있는 것은 이 측우대가 유일하다.",보물,통영 측우대(統營 測雨臺),대전 유성구,국립중앙과학관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=16520000&ccbaCtcd=25&ccbaCpno=1122516520000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 계측교역기술용구 / 도량형,1기,2010.04.23,"대전 유성구 대덕대로 481, 국립중앙과학관 (가정동)",,국유,국립중앙과학관
"「송준길 행초 서증손병하(宋浚吉 行草 書贈孫炳夏)」는 조선중기의 학자ㆍ문신ㆍ명필인 동춘당 송준길이 송(宋)나라 양시(楊時)의 칠언절구 「저궁관매기강후(渚宮觀梅寄康侯)」를 장지(壯紙) 네 장을 이어 붙여 대자 행초로 쓴 것이다. 말미에 “숭정기유청화춘옹서증손병하(崇禎己酉淸和春翁書贈孫炳夏)”라 하여 1669년 사월에 64세의 할아버지가 손자 송병하(字 子華)를 위해 써주었음을 알 수 있다.

이 서축(書軸)은 동춘당 송준길(1606~1672)이 남긴 여러 필적 가운데 규모가 제일 큰 대폭으로 손자 송병하라는 수증자와 1669년이란 필사연대를 완벽하게 갖춘 예이다. 또 종택에 전해오던 필적으로 보존상태도 매우 양호하다.",보물,송준길 행초 서증손병하(宋浚吉 行草 書贈孫炳夏),대전 유성구,대전시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=16720200&ccbaCtcd=25&ccbaCpno=1122516720200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서간류 / 서예,1축,2010.10.25,"대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)","1669년 (현종 10, 송준길 64세)",송＊＊＊,대전시립박물관
"‘대전 비래사 목조비로자나불좌상(大田飛來寺木造毘盧遮那佛坐像)’은 등신대(等身大)보다 조금 작은 크기의 불상으로, 전체적으로 차분하고 단정한 조형감을 보여준다. 육계와의 구분이 뚜렷하지 않은 머리는 나발이 촘촘하고, 반구형 정상계주와 반달 모양의 중앙계주가 표현되어 있다.

편단우견(偏袒右肩)의 대의(大衣)는 오른쪽 어깨에서 팔꿈치를 지나 왼쪽 어깨 뒤로 넘어가면서 가슴에 넓은 U자형의 곡선을 이루고, 드러난 내의(內衣)는 수평을 이룬다. 두 손을 가슴 앞으로 모아서 오른손 검지 위에 왼손 검지를 올린 지권인(智拳印)의 손모양을 하고 길상좌(吉祥坐)의 자세로 앉은 모습이다.

또한 이 상은 밑면에 기록된 묵서를 통해 1651년(효종 2)의 정확한 제작시기와 조각가가 무염(無染)임을 알 수 있어 17세기 불교조각 연구에 기준자료가 된다. 균형이 잘 잡힌 안정적인 신체에 옷주름의 표현도 섬세하고 우아하여, 17세기 전중반기에 크게 활약한 조각승 무염의 대표작으로 평가할 수 있다.",보물,대전 비래사 목조비로자나불좌상(大田 飛來寺 木造毘盧遮那佛坐像),대전 대덕구,비래사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=18290000&ccbaCtcd=25&ccbaCpno=1122518290000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 목조 / 불상,1구,2014.07.02,대전광역시 대덕구 비래골길 47-74 (비래동),,비래사,비래사
"조선 효종 때 대사헌, 이조판서, 병조판서를 지낸 동춘당(同春堂) 송준길(1606∼1672)선생의 별당(別堂)이다. ‘동춘’은 ‘늘 봄과 같다.’는 뜻으로 이곳에 걸린 현판은 송준길 선생이 돌아가신 6년 후 숙종 4년(1678)에 우암 송시열이 쓴 것이다.

조선시대 별당 건축의 한 유형으로, 구조는 비교적 간소하고 규모도 크지 않다. 앞면 3칸·옆면 2칸 규모이며, 평면으로는 총 6칸 중 오른쪽 4칸은 대청마루이고 왼쪽 2칸은 온돌방이다. 대청의 앞면·옆면·뒷면에는 쪽마루를 내었고 들어열개문을 달아 문을 모두 들어 열면 내부공간과 외부공간의 차별없이 자연과의 조화를 이룬다. 또한 대청과 온돌방 사이의 문도 들어 열 수 있게 하여 필요시에는 대청과 온돌방의 구분없이 별당채 전체를 하나의 큰 공간으로 사용할 수 있도록 하였다. 건물의 받침은 4각형의 키가 높은 돌을 사용했는데, 조선 후기의 주택건물에서 많이 볼 수 있는 양식이다.

동춘당은 굴뚝을 따로 세워 달지 않은 것이 특징인데, 왼쪽 온돌방 아래 초석과 같은 높이로 연기 구멍을 뚫어 놓아 유학자의 은둔적 사고를 잘 표현하고 있다. 즉, 따뜻한 온돌방에서 편히 쉬는 것도 부덕하게 여겼기 때문에 굴뚝을 보이지 않게 함으로써 유학적 덕목을 유지하려 했던 것이다.

2012~2013년 지붕 보수과정에서 종도리 하부면에서 1617년 상량과 1649년 이축내용이, 또한 종도리 장여 상부면에서 1709년 중수상량과 경과 등의 기록이 발견되었다.",보물,대전 회덕 동춘당(大田 懷德 同春堂),대전 대덕구,송＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=02090000&ccbaCtcd=25&ccbaCpno=1122502090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 주거생활 / 주거건축 / 가옥,1동,1963.01.21,대전 대덕구 동춘당로 80 (송촌동),조선 효종,송＊＊＊,송＊＊＊
"정선필 <육상묘도(鄭敾筆 毓祥廟圖)>는 조선 후기 우리나라의 아름다운 산수를 실제로 보고 그리는 진경산수화풍을 창시한 겸재 정선(1676∼1759)이 서울 궁정동에 있는 육상묘와 그 뒤에 있는 백악산을 그린 것으로 일종의 기록화이다. 육상묘는 숙종의 후궁이자 영조의 어머니인 숙빈 최씨의 신주를 모시기 위해 영조 1년(1725)에 세운 것이다.

이 그림은 비단 바탕에 채색되었으며 크기는 가로 63㎝, 세로 146.5㎝로 보존상태가 비교적 좋다. 그림의 상단에는 육상묘를 세우는데 관여하였던 18명의 관원들에 대해 적고 하단에는 낮은 언덕과 종류가 다른 나무를 좌우에 적절히 배치하고 있으며 뒷편에는 초가집으로 된 육상묘가 북악산을 배경으로 그려져 있다. 그림 왼편 위쪽에는 정선이 만 63세 때인 1739년에 그린 그림임이 적혀있다.

이 그림은 나무, 집, 산의 표현에 수묵과 옅은 담채를 써서 내면세계를 표출해 내는 남종화풍의 영향이 뚜렷하게 보여 정선 개인의 화풍이 분명하게 드러나 있을 뿐만 아니라 기록화로서 역사적·학술적인 의의가 큰 작품이다.",보물,정선 필 육상묘도(鄭敾 筆 毓祥廟圖),대전 서구,이＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=08730000&ccbaCtcd=25&ccbaCpno=1121108730000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 일반회화 / 산수화,1축,1986.10.15,대전광역시 서구,조선 영조 15년(1739),이＊＊＊,이＊＊＊
"참법이란 경전을 읽으면서 죄를 참회하는 불교의식을 말하며, 서방 극락정토의 아미타불을 대상으로 삼는 것을 미타참법(彌陀懺法)이라고 한다.

이 책은 미타참법의 절차를 수록한 것으로 성종 5년(1474)에 세조비인 정희대왕대비가 성종비인 공혜왕후 한씨의 명복을 빌기 위해 간행한 것이다. 닥종이에 찍은 목판본으로 권3-4와 권7-8을 1권의 책으로 엮었으며, 크기는 세로 37.3㎝, 가로 23.6㎝이다.

간행에 관계된 기록은 없지만 『예념미타도량참법』 권1-5, 6-10(보물)과 『예념미타도량참법』 권6-10(보물)을 비교하여 보면 동일한 판본으로 보인다. 이들 책에 있는 김수온의 글을 통해 공혜왕후 한씨 뿐만 아니라 선대왕과 왕비들의 명복도 함께 빌기 위해 간행했음을 확인할 수 있다. 또 여기에는 판각에 참여한 당시의 유명한 승려와 왕실종친 등의 직책과 이름이 자세하게 기록되어 있어서 왕실에서 국가적인 사업으로 추진하였음을 알 수 있다.

책을 펴내는데 동원된 사람들이 당대 최고 기술자들이고, 이들의 직책과 이름이 자세하게 기록되어 있다는 점에서 우리나라 목판 인쇄기술사 연구에 귀중한 자료로 여겨진다. 그리고 조선시대 왕실에서 주관하여 펴낸 책 중에서 가장 정성이 깃들여진 작품으로 평가되고 있다.",보물,"예념미타도량참법 권3~4, 7~8(禮念彌陀道場懺法 卷三~四, 七~八)",대전 대덕구,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=11650000&ccbaCtcd=25&ccbaCpno=1122511650000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 왕실본,4권 2책,1993.06.15,대전광역시 대덕구,,신＊＊＊,김＊＊＊
"고려말 3은(三隱) 중의 한사람인 목은 이색(1328∼1396) 선생의 초상화이다. 이색의 초상화는 원래 관복차림과 평상복차림의 두 종류가 있었으나 현재는 관복차림만 전해진다. 관복차림의 그림도 원본은 전하지 않고 원본을 보고 옮겨 그린 것으로 모두 4본 5점이 전해진다.

가로 78.7㎝, 세로 146.3㎝ 크기의 대전영당본(大田影堂本)은 헌종 10년(1844)에 옮겨 그린 것으로 누산영당본과 동일한 형태와 규모이며, 뛰어난 화가에 의해 옛 그림 화풍이 잘 표현된 초상화이다.",보물,이색 초상 - 대전영당본(李穡 肖像 - 大田影堂本),대전 유성구,대전시립박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=25&ccbaKdcd=12&ccbaAsno=12150400&ccbaCtcd=25&ccbaCpno=1121112150400&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 일반회화 / 인물화 / 초상화,1폭,1995.12.04,"대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)",,한산이씨대종회,대전시립박물관
