내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"1965년 광산김씨의 무덤들이 모여있는 광주 무등산 이치(梨峙)에서 김덕령 장군의 묘를 이장할 때 출토된 400년 전의 의복들이다.

김덕령(1568∼1596)은 임진왜란때 담양에서 이름을 떨친 의병장으로 비록 체구는 작지만 민첩하고 능력이 탁월해 왜병장들은 그의 얼굴만 보고도 무서워 철수했다고 한다. 선조 28년(1595) 적장과 내통한다는 억울한 죄를 뒤집어쓰고 체포되어 이듬해 옥사하였다. 영조때 그의 무고함이 밝혀져 병조판서로 추증되었고 광주 의열사에 그의 위패를 모셨다.

출토된 그의 의복에는 조선시대 문무관이 외국에 사신으로 파견되거나, 왕을 호위할 때, 또는 국난시에 입었던 철릭의 여름용과 겨울용 2점, 두루마기와 같은 모습이지만 옷깃이 직선으로 곧아 이름 붙여진 직령포가 춘추용과 겨울용 4점, 그리고 저고리 1점과 바지 1점 으로 그 내용은 다음과 같다.

철릭은 임진왜란 당시 그가 입었던 것으로 위급시에 양팔을 모두 뗄 수 있게 만들었다. 여름옷은 흰모시로 만들었고 겨울용은 두터운 솜을 넣고 누빈 것으로 길이도 여름용보다 더 길게 하여 방한용으로 입었다.

직령포는 흰 무명을 곱게 누빈 춘추용과 솜을 두텁게 두고 누빈 겨울용이 있다. 특히 명주직령포는 삭아서 솜만 남았으나 다른 옷들은 등솔기에서 소매 끝까지의 화장길이가 85㎝인데 비해 129㎝로 길다. 따라서 이것은 생존시에 입었던 옷이 아니라 시신을 입히기 위해 특별히 만든 수의로 보인다.

저고리는 겉은 굵은 면이고 속은 마로 안에 솜을 둔 것이고, 바지는 현재 솜만 남았으나 바지 형체가 뚜렷하게 남아있다.

김덕령장군 의복은 16세기말의 것들로 우리나라 복식사 연구에 매우 귀중한 자료가 되고있다.",국가민속문화유산,김덕령장군 의복(金德齡將軍 衣服),광주 북구,광주역사민속박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=3&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=18&ccbaAsno=01110000&ccbaCtcd=24&ccbaCpno=1482401110000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 복식공예 / 의복,일괄(8점),1980.04.01,"광주광역시 북구 서하로 48-25 (용봉동, 광주역사민속박물관)",16세기말,광주광역시,광주역사민속박물관
"임진왜란때 의병장이였던 김덕령(1567∼1596)장군의 조카며느리인 장흥 임씨(任氏)의 묘에서 출토된 유물이다. 저고리 2점, 속바지 2점, 목면철릭 1점, 직령포 1점과 머리싸개, 멱목 등의 수의용품 17점이 출토되었다.

유물중 철릭은 임진왜란전에는 여자들도 철릭을 착용했음을 밝혀주는 중요한 단서가 되고 있으며, 목판깃과 반달깃 저고리가 함께 출토됨에 따라 서로 다른 깃이 같은 시대 존재했음을 알려 주고 있다. 또한 출토된 속바지 2점은 시흥의 동래 정씨(鄭氏) 묘소에서 출토된 아래가 터져 있는 속바지와 같은 것으로 현재는 없어졌지만 당시 전국적으로 입었던 옷임을 알 수 있다. 출토된 의복을 한벌로 본다면 단속바지→속바지→백무명적삼→ 백무명겹유저고리→철릭→직령포 순으로 입었을 것으로 추측된다.

장흥임씨묘출토복식은 임진왜란을 전후한 중·서민층의 장례풍속과 복식문화의 변화를 파악할 수 있는 중요한 자료이다.

※ 2004년 9월 25일 '장흥임씨의복'에서 '장흥임씨 묘 출토복식'으로 명칭변경됨. (2004년 2월 관계전문가의 추가지정조사 실시 결과 지정명칭 변경과 세부유물명칭을 정정하고 수의용품 17점을 추가지정함.)",국가민속문화유산,장흥임씨 묘 출토복식(長興任氏 墓 出土服飾),광주 북구,광주역사민속박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=3&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=18&ccbaAsno=01120000&ccbaCtcd=24&ccbaCpno=1482401120000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 복식공예 / 의복,일괄(23점),1980.04.01,광주광역시 북구 서하로 48-25 (용봉동),17세기 초,광주광역시,광주역사민속박물관
"조선 중기 호남사림의 대표적 인물이었던 고운(高雲)의 무덤에서 출토된 옷과 유물들이다. 고운(1479∼1530)은 임진왜란 때 의병장 고경명의 할아버지로 조선 중종 기묘사화 때 화를 입어 벼슬을 잃고 고향으로 내려 왔다가 중종 25년(1530)에 죽었다.

이 유물들은 1986년 9월에 문중에서 묘지를 옮기다가 발견되었다. 옷들은 포(袍)의 일종으로 옷깃이 둥근형태의 옷인 단령 1점, 옷깃이 곧은 형태의 옷인 직령 2점, 웃옷에 치마가 연결된 형태의 옷인 철릭 6점, 직령과 비슷하나 소매가 짧은 형태의 옷인 답호 3점과 바지류 5점, 모자 2점, 버선 2점, 이불 2점 등이고, 만장(輓章)은 16점이며, 그밖에 죽은 사람의 관직·성씨 등을 기록하여 상여 앞에 들고 가는 긴 기(旗) 1점, 널 1점, 자리 1점, 칠성판 1점 등 모두 43점이다.

옷들은 임진왜란 이전인 16세기 초의 것으로 시신에 입힌 의복이지만 대부분 관의 빈공간을 채워주기 위해 넣은 것으로 보존상태가 매우 좋은 편이다. 무명·모시·명주를 재료로 한 이 옷들은 고운이 생전에 입었던 것으로 생각된다. 죽은 사람을 애도하여 지은 글인 만장의 규격은 길이가 약 180㎝정도로 형태는 조금씩 다르나 대체로 아래 위쪽에 연꽃잎이 그려져 있다. 광주목사 장세필, 병조참판 황효헌, 이조판서 홍언필 등 당시의 사대부들이 지었는데, 무덤 주인의 신분과 사회적 성향, 특징을 보여주어 사료적 가치가 매우 크다.

고은 묘 출토유물은 무덤 주인의 신분을 확실히 알 수 있을 뿐만 아니라 상태도 매우 양호하여 복식사와 시대고증에 매우 중요한 자료로 평가된다.",국가민속문화유산,고운 묘 출토유물(高雲 墓 出土遺物),광주 북구,광주역사민속박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=3&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=18&ccbaAsno=02390000&ccbaCtcd=24&ccbaCpno=1482402390000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 복식공예 / 의복,일괄(43점),2001.06.26,"광주광역시 북구 서하로 48-25 (용봉동, 광주역사민속박물관)",조선시대 중기,광주광역시,광주역사민속박물관
"증심사의 오백전 앞에 자리하고 있는 석탑이다. 2단의 기단(基壇)위에 3층의 탑신(塔身)을 올린 형태로, 통일신라 석탑의 전형적인 양식을 따르고 있다.

아래층 기단은 각 면에 가늘고 긴 안상(眼象)이 정교하게 조각하였으며, 위층 기단에는 면의 모서리와 가운데에 기둥모양의 조각을 새겼다. 탑신부는 몸돌과 지붕돌이 각 한 돌씩이다. 층마다 몸돌의 모서리에 기둥모양의 조각을 두었으며, 몸돌이 위로 오를수록 알맞게 줄어들어 안정감이 있다. 지붕돌은 밑면의 받침이 각 4단씩으로, 통일신라 후기∼ 고려 전기 즈음에 주로 나타나는 양식이며, 네 귀퉁이가 살짝 치켜올라가 경쾌하다. 꼭대기에는 네모난 받침돌위로 앙화(仰花:솟은 연꽃모양의 장식)만 남아 머리장식을 하고 있다.

탑을 세운 시기는 증심사가 창건되었던 통일신라 후기로 추측되며, 1971년 탑을 해체, 복원하였다.",광주광역시유형문화유산,증심사삼층석탑(證心寺三層石塔),광주 동구,광주광역시 동구,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=3&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00010000&ccbaCtcd=24&ccbaCpno=2112400010000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 탑,1기,1972.01.29,광주 동구 증심사길 177 (운림동),,대한불교조계종,광주광역시 동구
"대황사 절터에서 발견되어 구 광주농고터로 옮겼다가 다시 광주역사민속박물관으로 옮겨 보관하고 있다. 8각의 돌기둥 표면에 불상, 대좌(臺座) 등을 간략히 표현하였다.

민머리에는 구멍이 있어 보관(寶冠)을 썼던 것으로 보이며, 타원형의 평판적인 얼굴에서는 토속적인 수호신의 표정이 느껴진다. 돌기둥의 형태를 변형하지 않고 얼굴 너비와 거의 같은 너비로 어깨를 만들어 신체는 위축된 모습을 보여준다. 오른손은 가슴쪽으로 들어 보주(寶珠)같은 것을 쥐고 있으며, 왼손은 배에 대어 옷자락을 잡고 있는데 얼굴에 비해 경직된 모습이고 기법도 떨어져 보인다. 대좌에는 연꽃무늬와 작은 부처가 새겨져 있는데 역시 딱딱한 모습이다.

손에 보주를 들어 보살로 잘못 볼 수 있으나, 신체 표현이 간략화되고 괴체화(塊體化)된 미륵불을 표현한 것으로 보는 것이 옳을 것으로 보인다.

이 석상은 조형미보다는 그 규모가 우선 중시되는 일련의 고려시대 석불의 하나로, 고려시대 지방양식을 잘 보여주고 있다.",광주광역시유형문화유산,광주십신사지석불(光州十信寺址石佛),광주 북구,광주역사민속박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00020000&ccbaCtcd=24&ccbaCpno=2112400020000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,1구,1972.01.29,"광주광역시 북구 서하로 48-25 (용봉동, 광주역사민속박물관)",고려시대,광주역사민속박물관,광주역사민속박물관
"십신사터에 남아 있던 비로, 1990년 10월 11일 광주역사민속박물관으로 옮겨 세웠다.

비는 거북받침돌 위로 비몸을 세우고 지붕돌을 얹은 형태이다. 거북받침은 거의 사각형에 가까우며 등에는 벌집모양의 육각형 안에 ‘王’자를 새겨 놓았다. 길쭉한 비몸 위에는 목조 건축을 모방한 지붕돌이 약간 파손된 채 놓여 있다. 비몸에는 앞면 윗부분에 ‘범자(梵字:불교문자)’자를 새긴 후 그 아래에 세로로 비문을 새겼는데, 이 때문에 ‘범자비’라고 부르기도 한다. 비문에는 질병을 막고 장수를 기원하는 내용이 담겨 있다.

거북의 등에 새겨진 ‘王’자는 고려적인 요소로 보이나, 목조건축을 모방한 지붕돌, 형식적으로 변한 거북받침 등을 통해 고려 전통을 이어받은 조선 전기의 작품으로 추측된다. 1978년 2월 보수공사 때 비 끝부분에서 ‘정사년(丁巳年)’이라는 글이 발견되어 조선 세종 19년(1437)에 이 비를 세웠을 것으로 추정하고 있다. 황해도 해주와 평안북도 용천에 있는 비와 함께 몇 안되는 범자비로서 그 가치가 높다.",광주광역시유형문화유산,광주십신사지석비(光州十信寺址石碑),광주 북구,광주역사민속박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00030000&ccbaCtcd=24&ccbaCpno=2112400030000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류 / 금석각류 / 비,1기,1972.01.29,"광주광역시 북구 서하로 48-25 (용봉동, 광주역사민속박물관)",고려시대,광주역사민속박물관,광주역사민속박물관
"원효대사가 무등산 원효사에 머물던 어느 날, 서쪽 하늘에 상서로운 기가 가득함을 보고 제자 보광화상을 그곳에 보냈더니 뜻밖에 큰 바위에서 빛이 솟아 나오므로 그곳에 이 불상을 새겼다고 한다. 자연 암벽을 다듬어 불상을 도드라지게 표현하고 그 위에 건물을 지어 전각(殿閣)을 이루고 있는 일종의 석굴사원 형태이다.

작은 소라 모양의 머리칼을 붙여 놓은 머리에는 상투 모양의 머리묶음이 자리잡고 있다. 넓적한 얼굴은 긴 눈, 우뚝 솟은 코, 두꺼운 입술 등에서 매우 근엄한 인상을 풍긴다. 어깨는 넓은 편이나 앞가슴이 발달하지 못해 평범한 느낌을 주며, 팔이 유난히 길고 손·발의 표현이 커서 딱딱하고 어색한 면도 보인다. 왼쪽 어깨를 감싸고 있는 옷에는 평행계단식의 옷주름을 형식적으로 표현하였다.

이 불상은 근엄한 얼굴, 딱딱한 신체, 형식화된 옷주름, 어색하게 표현된 손가락 등 고려시대 마애불양식의 일면을 보여 주고 있는 귀중한 작품이다.",광주광역시유형문화유산,운천사마애여래좌상(雲泉寺磨崖如來坐像),광주 서구,광주광역시 서구,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00040000&ccbaCtcd=24&ccbaCpno=2112400040000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,1구,1974.09.24,"광주광역시 서구 금호운천길 85-15 (쌍촌동, 운천사)",,한국불교태고종,광주광역시 서구
"전라남도 도청 앞뜰에 놓여 있는 8각 석등으로, 불을 밝혀두는 화사석(火舍石)을 중심으로 아래에는 3단의 받침을 두고, 위에는 지붕돌과 머리장식을 올렸다.

받침부분은 길쭉한 가운데기둥을 사이에 두고, 아래 ·위 받침돌에 연꽃무늬를 대칭적으로 새겼다. 화사석은 4곳에 창을 두었으며, 그 위에 얹어진 지붕돌은 규모가 작아서인지 다른 부재들과 균형을 이루지 못하고 있다.

전체적으로 통일신라의 일반적인 석등양식을 하고 있으나, 당시에 비해 조각기법이 조잡하고 섬세하지 못하다. 석등의 가운데 기둥에는 ‘무진(戊辰)’이라는 기록이 있는데, 조각양식과 관련지어 볼 때 고려 전기 즈음을 나타내는 것으로 보인다.

원래 대황사의 옛터에 남아있던 것을 도청 앞 무덕전 앞마당 담장 안에 옮겼다가 공사로 인해 현재의 자리에 세웠다.",광주광역시유형문화유산,광주재명석등(光州在銘石燈),광주 동구,문화체육관광부,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00050000&ccbaCtcd=24&ccbaCpno=2112400050000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 석등,1기,1974.12.26,"광주광역시 동구 문화전당로 38 (광산동, 아시아문화전당)",,문화체육관광부,문화체육관광부
"1930년 건축가 김순하 선생의 설계로 지었다. 지하 1층·지상 2층의 붉은 벽돌건물인데, 2층의 창문이 위·아래로 나뉘어 밖에서 볼 때는 3층으로 보이는 아담한 건물이다.

출입구의 위쪽부터 옥상까지 전체면을 유리로 장식하였고 건물 양 옆의 모서리를 둥글게 곡선처리 하였으며, 동시에 창문도 곡선창을 사용하였다. 출입구 앞 계단의 난간 역시 곡선처리를 하였는데, 이것은 1930년대에 지은 건물로는 매우 혁신적인 면이 돋보인다.

일제시대 때 활동한 몇 안되는 한국인 건축가가 설계한 건물이라는 점과 시대를 앞서가는 뛰어난 조형감각이 살아있는 건물이라는 점에서 한국근대건축의 귀한 작품이다.",광주광역시유형문화유산,전남도청회의실(全南道廳會議室),광주 동구,문화체육관광부,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00060000&ccbaCtcd=24&ccbaCpno=2112400060000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 정치국방 / 근대정치국방 / 정치,1동,1981.10.20,광주 동구 광산동 11번지,,문화체육관광부,문화체육관광부
"부도는 승려의 무덤을 상징하여 그 유골이나 사리를 모시는 곳이다. 이 부도는 원효사 대웅전에서 왼쪽으로 약 150m 떨어진 숲속에 자리하고 있는데, 이 절에 전하고 있는 몇 안되는 유물 가운데 하나이다.

네모난 바닥돌 위에 3개의 받침돌로 이루어진 기단(基壇)을 마련한 후, 탑신(塔身)을 올려 놓은 모습으로, 바닥돌과 기단의 일부를 제외한 각 부분이 8각을 이루고 있다.

기단은 아래받침돌 윗면에 연꽃조각을 두르고, 옆면의 네 모서리에 숫사자와 암사자를 교대로 배치하였다. 가운데받침돌은 4면에 연꽃을 새기고, 네 모서리마다 사자와 용을 각각 암수로 나누어 조각하였으며, 윗받침돌은 옆면에 연꽃을 돌려 새겼는데 너무 얕아서 형식에 치우친 감이 있다. 탑신의 몸돌은 너비보다 높이가 길며 약한 배흘림을 하고 있다. 지나치게 큰 지붕돌은 가득 새겨진 조각들로 인해 더욱 무거워 보인다. 윗면에는 기왓골과 여덟 모서리선이 뚜렷하고, 밑면에는 2중의 서까래를 조각하여 겹처마를 표현하고 있으며, 여덟 귀퉁이에는 꽃조각 대신 용, 다람쥐, 비둘기, 거북 등의 동물들을 조각하여 장식하였는데 이러한 모습은 고려 후기에 나타나는 특이한 양식이다.

통일신라의 8각양식을 따르면서도, 받침부분 일부에서 4각을 보이고 있고, 지붕돌의 동물조각 등이 전형에서 벗어나 있어 고려 후기의 작품으로 추측된다.",광주광역시유형문화유산,원효사동부도(元曉寺東浮屠),광주 북구,광주광역시 북구,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00070000&ccbaCtcd=24&ccbaCpno=2112400070000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 탑,1기,1981.10.20,광주광역시 북구 금곡동 산 209-13,,원효사,광주광역시 북구
"신라 문무왕(재위 661∼681) 때 원효가 머물었다는 광주 무등산에 있는 원효사 대웅전을 신축하던 중 발견된 유물들이다. 수 백점이 발굴되었으나 그 중 금동·청동불상 12점, 소조불상 18점, 청동거울 2점이 문화유산으로 지정되었다. 근래에 8∼9세기의 해무리굽 청자 조각이 발견되어, 이 절의 창건연대를 높이는 단서가 되었으며, 조선시대 분청사기의 파편들이 다수 발견되어 학계의 주목을 받고 있다.

금동·청동불상들은 대부분 부식상태가 심하여, 다른 불상이 가지고 있는 몸 뒤의 광채 즉, 광배와 받침인 좌대를 잃어 버렸다. 불상들은 10㎝ 내외의 서 있는 것으로, 통일신라에서 조선시대까지 만들었다. 보살상과 동자 2점을 제외한 모든 불상이 손바닥을 앞으로 하고 왼쪽은 손가락을 위로, 오른쪽은 아래로 향하고 있다.

원효사의 발굴유물 대부분이 진흙으로 빚어 만든 소조불상들로 100여점이 넘는다. 그 가운데 비교적 원래 모습에 가까운 18점을 문화유산으로 지정하였다. 고려시대에 만든 것으로, 머리모양 수법이 비슷하다. 발굴 당시의 조각들을 모아 복원한 결과 머리높이 10.5㎝, 상체 10㎝, 하체 6.5㎝로 전체 높이 27㎝ 가량의 불상들로 밝혀졌다. 이들 소조불의 발견으로 원래 원효사에 천불전이 있었던 것으로 보인다.

청동거울 중 2마리 용이 새겨진 거울은 조각이 섬세하고 정교하다. 중심에는 2겹으로 된 연꽃을 새겼고, 그 밖으로 2마리의 용을, 외곽에는 구름무늬를 새겼다. 가운데 있는 2마리 용은 서로 반대 방향에서 꿈틀 거리는 모습이며, 예리한 발톱을 가지고 있고 여의주로 보이는 2개의 구슬이 돋아나게 새겼다. 또 다른 백색의 거울은 무늬가 없으며 별 특징이 없다. 이 2점의 거울은 고려시대 공예 조각연구에 매우 중요한 자료가 되고 있다.",광주광역시유형문화유산,원효사출토유물(元曉寺出土遺物),광주 북구,국립광주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00080000&ccbaCtcd=24&ccbaCpno=2112400080000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교공예 / 기타,32점,1985.02.25,광주 북구 금곡동 209-13번지,,대한불교조계종,국립광주박물관
"조선태조(朝鮮太祖)가 왕이 되던 해 서기 1392년에 각도의 안찰사(按察使)에게 교육을 개혁(改革)하라는 명을 내린 것을 계기로 광주향교는 옛날 서석산(瑞石山) 현 무등산 서쪽 장원봉(壯元峰)아래에 세워졌으나, 호랑이가 자주 나타나서 성(城)의 동문(東門)안으로 옮겨 지었다.

그러나 성종(成宗)19년 서기 1488년 현감(縣監) 권수평(權守平)이 이 곳 또한 지대가 낮고 수해가 자주 일어나서 지금의 이 자리에 옮겨지었다. 그 후 선조(宣祖) 30년 서기 1597년 정유재란(丁酉再亂)때 왜적(倭賊)들에 의하여 불에 타 선조(宣祖) 33년 서기 1600년에 관(官)과 백성이 협력하여 다시 세우고 그 뒤 수차례의 보수(補修)를 하면서 오늘에 이르렀다.

현재의 교궁(校宮)은 대성전(大成殿), 동무(東廡), 서무(西廡)와 명륜당(明倫堂), 동재(東齋), 서재(西齋)와 내ㆍ외삼문(內ㆍ外三門)을 기본구조(基本構造)로 하고 그 밖의 문회재(文會齋), 양사재(養士齋), 유림회관(儒林會館), 충효교육관(忠孝敎育館) 등으로 되어 있다.

또한 공자(孔子)를 비롯한 안자(顔子), 증자(曾子), 자사자(子思子), 맹자(孟子)등 5성(聖)과 송나라 2현(賢)과 우리나라 18현(賢)등 25성현(聖賢)을 모시고 봄, 가을에 제사(釋奠)를 올리고 있다.",광주광역시유형문화유산,광주향교(光州鄕校),광주 남구,광주광역시 남구,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00090000&ccbaCtcd=24&ccbaCpno=2112400090000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 교육문화 / 교육기관 / 향교,일곽,1985.02.25,광주 남구 구동 22번지,,광주향교재단,광주광역시 남구
"""고운(孤雲) 최치원(崔致遠,857~)의 신주를 모신 지산사(芝山祠)의 강당이다.

1737년(영조13)에 영당(影堂)을 세워 영정(影幀)을 모시다가 1846년(헌종12)에 지산사를 세웠다. 1886년 대원군의 서원철폐 때 헐려 없어졌던 것을 1922년에 다시 세웠다.

처음에는 최치원을 중심으로 최운한(崔雲漢,1444년~1499), 최형한(崔亨漢,1446~1504), 정오도(鄭吾道,1641~1732)네 분을 모셨으나, 고쳐 세우면서 최치원만을 모시게 되었다. 경내에는 강당인 지산재와 내외삼문ㆍ영당이 있는데, 그 중 지산재가 국가유산으로 지정되어 있다. 지산재는 정면 4칸, 측면 1칸의 팔작지붕 건물로서 중앙 3칸은 마룻바닥이고 양퇴칸은 방을 놓아 일반 민가같은 인상을 준다. 편액(扁額) 글씨는 고당(顧堂) 김규태(金奎泰)가 썼으며, 건물 왼쪽 빈터에 1985년에 세운 유허비(遺墟碑)가 있다.""",광주광역시유형문화유산,지산재(芝山齋),광주 남구,광주광역시 남구,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00100000&ccbaCtcd=24&ccbaCpno=2112400100000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 인물사건 / 인물기념 / 사우,1동,1979.08.03,광주 남구 지산재길 51 (양과동),,보존회,광주광역시 남구
"고려말의 충신인 정몽주를 비롯하여 지용기·정충신·지계최·지여해 등을 모시는 사당이다. 1910년 일본에게 나라를 빼앗기는 치욕을 당한 후 선조들의 절의와 애국정신을 이어받기 위하여 이 지방 세력가인 지응형이 1924년에 지은 것이다.

경내에는 사당·영당·동재·서재·강당·전사실·내삼문·원직사 등이 있는데 건물 가운데 가장 크고 보존을 요하는 강당 1동만을 문화유산으로 지정하여 관리하고 있다. 강당은 앞면 5칸·옆면 2칸 규모이며, 가운데 3칸은 대청마루를 두었고 앙쪽은 방을 들였다.

병천사는 서원과 비슷하다고 느낄 정도로 규모가 큰 사당건축이다.",광주광역시유형문화유산,병천사(秉天祠),광주 서구,충＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=24&ccbaKdcd=21&ccbaAsno=00110000&ccbaCtcd=24&ccbaCpno=2112400110000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 인물사건 / 인물기념 / 사우,1동,1979.08.03,광주 서구 금호운천길 31 (금호동),시대미상,충＊＊＊,충＊＊＊
