내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"『몽산화상법어약록』은 법어(法語), 즉 부처님의 말씀이나 가르침을 적어놓은 것으로 승려들의 수행에 있어 길잡이 구실을 하며, 우리나라에서는 조선시대에 널리 유통되었다.

원나라의 유명한 승려였던 몽산화상의 법어 6편과 고려 나옹화상의 법어 1편을 1책으로 묶은 것이다. 몽산화상 덕이는 고려의 혜감국사 만항(萬恒), 보감국사 혼구(混丘)와 깊은 교류가 있던 인물로, 고려말 이후 한국 불교계에 커다란 영향을 끼쳤다.

이 책은 조선 혜각존자 신미(信眉)가 토를 달고 한글로 번역한 것으로, 나무판에 새긴 뒤 닥종이에 찍어냈으며, 크기는 세로 30.4㎝, 가로 18.8㎝이다. 세조 13년(1467)에 간경도감<刊經都監:세조 7년(1461) 불경을 한글로 풀이하여 간행하기 위해 설치한 기구)에서 처음 찍어낸 책에는 맨 앞장의 제목에 ‘혜각존자신미역해(慧覺尊者信眉譯解)’라고 신미의 이름이 있고, 성종 3년(1472) 인수대비가 찍어낸 책에는 이름이 빠져 있으며, 책 끝에 김수온이 쓴 글이 실려 있는 것이 특징이다. 이 책은 김수온의 글이 없는 것과 번역자의 이름으로 보아 세조 13년(1467)에 처음 찍어낸 것으로 보인다.

이 책은 조선 후기의 고승인 초의(艸衣) 의순(1786∼1866)이 사용하던 책이라는 점이 특기할 만하다. 본문의 제4, 6, 7장의 뒷면에 ‘청허당보장록(淸虛堂寶藏錄)’을 베껴 쓰고 이어서 이 기록의 분실에 대비하여 오래 전할 수 있도록 옛 책의 뒷면에 베껴 놓은 것이라는 기록이 있다.",보물,몽산화상법어약록(언해)(1993)(蒙山和尙法語略錄(諺解)(1993)),서울 관악구,호림박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=37&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07670300&ccbaCtcd=11&ccbaCpno=1121111720000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,1권 1책,1993.09.10,"서울 관악구 남부순환로152길 53, 호림박물관 (신림동,호림박물관)",조선 세조13년(1467),성보문화재단,호림박물관
"《몽산화상법어약록(蒙山和尙法語略錄)》(언해)은 원(元)나라의 몽산화상(蒙山和尙) 덕이(德異: 1231~)의 법어를 약록(略錄)한 것을 조선 초기의 승려인 신미(信眉)가 토를 달고 우리말로 번역한 책이다. 이 판본은 우리말로 언해한 책이므로 한문본과 구분하여 보통《몽산화상법어약록언해(蒙山和尙法語略錄諺解)》라고 부른다. 간경도감에서 세조 13년(1467)에 간행된 이 판본은 초기 한글의 원형을 볼 수 있다는 점에서 귀중하게 평가받아 현재 5종이 보물로 지정되어 있다. 기 지정된 본은 간행 당시 인출한 초인본과 5년 뒤인 성종 3년(1472)에 인출한 후인본 등으로 나뉜다. 후인본의 구분은 성종 3년(1472)에 간본인 후인본에는 김수온의 발문이 첨부되어 있어 쉽게 알 수 있다. 기 지정본 중 몽산화상법어약록(언해)(1984-1), 몽산화상법어약록(언해)(1984-2), 몽산화상법어약록(언해)(1993) 등 3종은 세조 13년(1467)년에 인출된 초인본, 김수온의 발문이 있는 몽산화상법어약록(언해)(1984-3), 몽산화상법어약록(언해)(1989) 등 2종은 성종 3년(1472)년에 인출된 후인본이다. 따라서 발문이 달려있지 않은 조사 대상본은 세조 13년(1467)에 인출된 초인본임을 알 수 있다. 훈민정음이 반포되고 나서 머지않은 시기에 간행된 도서라는 점에서 국어학 연구와 조선전기 출판사 연구에 귀중한 자료가 된다는 점에서 국가지정문화유산으로 지정하여 보존할 가치가 큰 책으로 판단된다.",보물,몽산화상법어약록(언해)(2017)(蒙山和尙法語略綠(諺解)(2017)),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=37&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07670400&ccbaCtcd=11&ccbaCpno=1121107670400&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본,1책(71장),2017.03.08,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",1467년(세조13),국유,국립중앙박물관
"『몽산화상법어약록』은 법어(法語), 즉 부처님의 말씀이나 가르침을 적어놓은 것으로 승려들의 수행에 있어 길잡이 구실을 하며, 우리나라에서는 조선시대에 널리 유통되었다.

원나라 몽산화상 덕이(德異)의 법어 6편과 고려 나옹화상 혜근(慧勤)의 법어 1편을 1책으로 묶은 것이다. 몽산화상 덕이는 고려의 혜감국사 만항(萬恒), 보감국사 혼구(混丘)와 깊은 교류가 있던 인물로, 고려말이후 한국 불교계에 커다란 영향을 끼쳤다.

몽산화상법어약록(언해)(蒙山和尙法語略綠(諺解))은 조선 혜각존자 신미가 토를 달고 한글로 번역한 것으로, 맨 앞장의 제목에 ‘慧覺尊者信眉譯解(혜각존자신미역해)’라고 그의 이름이 적혀있다. 목판에 새긴 뒤 질이 좀 떨어지는 종이에 찍어낸 것으로, 가로 30.9㎝, 세로 22㎝의 크기이다.

책 끝에 있는 김수온이 쓴 발문(跋文:책의 끝에 내용의 대강과 그에 관련된 일을 간략하게 적은 글)에는 조선 성종 3년(1472)에 간행하였다는 기록이 있다. 세조 13년(1467)에 간경도감<刊經都監:세조 7년(1461)에 불경을 한글로 풀이하여 간행하기 위해 왕실에서 설치한 기구>에서 찍어낸 책에는 신미의 이름이 있으나 성종 3년(1472) 인수대비가 찍어낸 다른 책에는 그의 이름이 빠져 있는 것으로 보아, 이 책 맨 앞장은 이전에 찍어낸 다른 책에서 떼다 붙였음을 알 수 있다.

종이의 질이 조금 떨어지고 찍어낸 시기가 다른 두 판본으로 꾸며진 책이지만, 보존상태가 양호하고 인쇄가 정교한 귀중본이다.",보물,몽산화상법어약록(언해)(1984-3)(蒙山和尙法語略綠(諺解)(1984-3)),서울 동대문구,사단법인세종대왕기념사업회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=37&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07690000&ccbaCtcd=11&ccbaCpno=1121107690000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 간경도감본,1책,1984.05.30,"서울 동대문구 회기로 56, 세종대왕기념관 (청량리동)",조선 성종 3년(1472),사단법인 세종대왕기념사업회,사단법인세종대왕기념사업회
"고려의 승려 보조국사(普照國師) 지눌(知訥)이 지은 『수심결(修心訣)』은 조선 세조 때의 승려 혜각존자(慧覺尊者) 신미(信眉)가 언해한 책이다.

목우자(牧牛子)는 지눌의 법호(法號)이며, ‘수심결’은 지눌이 선종(禪宗)과 교종(敎宗)의 대립을 막고 인간의 참다운 모습을 밝히고자 하여 저술한 글이다. 본서에는 ‘수심결’ 외에도 「환산정응선사시몽산법어(皖山正凝禪師示蒙山法語)」등 4편의 법어(法語)가 함께 묶여 있다.

규장각 소장본은 1467년(세조 13) 간경도감(刊經都監)에서 목판으로 간행한 책이다. 당대의 명필(名筆)인 안혜(安惠) 등이 정성들여 써서 목판에 새긴 후 닥종이에 찍은 것으로, 크기는 세로 23.1㎝, 가로 17㎝이다. 간경도감의 성격 및 초기 훈민정음 연구에 귀중한 자료이다.",보물,목우자수심결(언해)(1984)(牧牛子修沁訣(諺解)(1984)),서울 관악구,서울대학교 규장각,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=37&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07700000&ccbaCtcd=11&ccbaCpno=1121107700000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 간경도감본,1책,1984.05.30,"서울 관악구 관악로 1,103호 동 서울대학교 규장각한국학연구원 (신림동,서울대학교)",조선 세조 13년(1467),국유,서울대학교 규장각
"당나라의 승려 현장(玄奘)이 한문으로 번역한 『반야바라밀다심경』에 대해 법장(法藏) 등이 주석을 붙여 만든 『반야바라밀다심경약소』를 조선 세조대에 한글로 번역하여 간행한 책이다. 『반야바라밀다심경』은 ‘반야심경’이라고도 부르는데, 불교의 여러 종파에서 공통적으로 사용하는 보편적인 경전이다.

본서는 효령대군(孝寧大君)과 한계희(韓繼禧)가 왕명을 받아 번역하여 1464년(세조 10)에 간경도감에서 간행했다. 현재까지 알려진 유일한 초간본(初刊本)으로, 판각이 정교하고 인쇄상태가 선명하다.",보물,반야바라밀다심경약소(언해)(般若波羅蜜多心經略疏(諺解)),서울 관악구,서울대학교 규장각,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=37&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07710000&ccbaCtcd=11&ccbaCpno=1121107710000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 간경도감본,1책,1984.05.30,"서울 관악구 관악로 1,103호 동 서울대학교 규장각한국학연구원 (신림동,서울대학교)",조선 세조 10년(1465),국유,서울대학교 규장각
"금강경삼가해 권5(金剛經三家解 卷五)는 후진(後秦)의 구마라습(鳩摩羅什)이 번역하고 당나라의 종밀·종경·기화가 풀이한『금강경삼가해』를 세종의 명으로 한글 번역을 시작하여 성종 13년(1482)에 완성하여 간행한 것이다. 글자를 하나하나 파고 고정된 틀에 끼워 찍어낸 활자본으로 권1과 권5가 각각 1책로 되어 있는데 크기는 세로 38.7㎝, 가로 25.3㎝이다.

본문의 큰 글씨는 정축자(丁丑字)로 쓰고, 풀이한 글은 중간자와 작은자로 을해자(乙亥字)를 사용하였다. 정축자는 세조 3년(1457)에 만들었는데 그 해의 간지를 따서 정축자라고 부르며, 을해자는 세조 1년(1445)에 강희안의 글씨를 바탕으로 만들었고 역시 그 해의 간지를 따서 을해자라 한다.

이 책은 불경의 간행을 세종에서 성종에 이르기까지 왕실의 계승사업으로 추진하였다는 점과 함께 한글의 표기형식이 혼용되어 있어 초기 훈민정음 연구에도 귀중한 자료가 된다.",보물,"금강경삼가해 권1, 5(金剛經三家解 卷一, 五)",서울 동대문구,사단법인세종대왕기념사업회,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07720100&ccbaCtcd=11&ccbaCpno=1121107720000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 활자본 / 금속활자본,2권 2책,1984.05.30,"서울 동대문구 회기로 56, 세종대왕기념관 (청량리동)",조선 성종 13년(1482),사단법인 세종대왕기념사업회,사단법인세종대왕기념사업회
"『금강경』에 대한 주석서인 『금강경오가해(金剛經五家解)』중에서 당나라 종밀(宗密)과 종경(宗鏡), 조선초기 승려 기화(己和) 등 3인의 주석을 선별하여 한글로 구결을 붙이고 언해(諺解)한 책이다.

세종대부터 왕명으로 언해가 처음 시작되어 성종대에 이르러 완성된 이 책은 1482년(성종 12)에 금속활자(정축자와 을해자)로 300부가 간행되었다. 책의 크기는 세로 36.7㎝, 가로 24.3㎝이며, 규장각에는 권2부터 권5까지의 4권 4책이 소장되어 있다. 최근에 세종대왕 기념 사업회에서 권1을 발견했는데, 이것을 합하면 5권 5책의 완질본이 된다.

이 책은 조선초기 불경 간행이 세종대부터 성종대에 이르기까지 왕실의 계승사업으로 연속되고 있었음을 확인시켜 주며, 또 한글 표기 형식이 혼용되어 있어서 한글 연구에도 귀중한 자료가 된다.",보물,"금강경삼가해 권2, 3, 4, 5(金剛經三家解 卷二, 三, 四, 五)",서울 관악구,서울대학교 규장각,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07720200&ccbaCtcd=11&ccbaCpno=1121107720200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 활자본 / 금속활자본,4권 4책,2002.08.05,"서울 관악구 관악로 1,103호 동 서울대학교 규장각한국학연구원 (신림동,서울대학교)",조선 성종 13년(1482),국유,서울대학교 규장각
"『선종영가집』은 당나라 영가 현각대사가 선을 수행함에 있어 필요한 것을 적은 글에, 송나라 행정(行靖)이 주를 달고 정원(淨源)이 수정하여 항목별로 정리해 놓은 책이다.

선종영가집(언해){禪宗永嘉集(諺解)}는『선종영가집』에 세조가 토를 달고 신미(信眉) 등이 한글로 번역한 상·하권 2책이다. 상권은 세조 10년(1464)에 간경도감<刊經都監:세조 7년(1461)에 불경을 한글로 풀이하여 간행하기 위해 설치한 기구>에서 목판에 새긴 후 볏짚과 닥나무 껍질을 섞어 만든 종이에 처음 찍어냈으며, 크기는 세로 33.1㎝, 가로 20.3㎝이다.

하권은 연산군 1년(1495)에 정현대비가 성종의 명복을 빌기 위해 대대적으로 간행한 것 가운데 하나이며, 원각사에서 간경도감판을 가지고 다시 찍어낸 것으로, 크기는 세로 32.6㎝, 가로 21.2㎝이다.

책 끝부분에는 고승 학조(學祖)가 쓴 간행기록이 목활자로 찍혀있다. 이 목활자는 성종의 명복을 빌기 위해 간행한 모든 경전에 똑같은 내용의 간행기록을 붙이기 위해 정교하게 만든 것으로 인경자(印經字)라고 부른다.

이 책은 인쇄가 정교하고 글자의 먹색에 윤이 나며, 종이의 질이 좋아 책의 품위가 돋보인다.",보물,선종영가집(언해)(1984)(禪宗永嘉集(諺解)(1984)),서울 중구,동국대학교도서관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07740100&ccbaCtcd=11&ccbaCpno=1121107740000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 간경도감본,2권2책,1984.05.30,"서울특별시 중구 필동로1길 30-0 (장충동2가, 동국대학교)동국대학교도서관",조선시대,동국대학교,동국대학교도서관
"금강반야바라밀경(金剛般若波羅蜜經)은 줄여서 ‘금강경’이라고 부르기도 하는데, 우리나라에서는 조계종의 근본경전으로 반야심경 다음으로 가장 많이 읽히는 불교경전이다.

이 경전은 후진의 구마라습이 번역한 금강경을 목판에 새겨서 얇은 닥종이에 찍어낸 것이다. 병풍처럼 펼쳐서 볼 수 있는 형태로 되어 있으며, 접었을 때의 크기가 세로 6.7㎝, 가로 5㎝로 소매속에 넣어가지고 다닐만큼 자그마한 책이다.

경전 뒤에 있는 기록에 의하면, 고려 충선왕 3년(1311)에 승려 각원이 여러 비구와 불교신자들과 뜻을 같이하여 목판에 새기고, 고려 충숙왕 복위 8년(1339)에 강금강의 시주로 찍어낸 것임을 알 수 있다.

이 책은 가지고 다니면서 읽고 외우기 위하여 만든 것으로 고려시대 불교 신앙의 한 형태를 살펴볼 수 있는 중요한 자료이다.",보물,금강반야바라밀경(1984)(金剛般若波羅蜜經(1984)),서울 성북구,김＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07750000&ccbaCtcd=11&ccbaCpno=1121107750000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,1첩,1984.05.30,서울특별시 성북구,고려 충숙왕 8년(1321),김＊＊＊,김＊＊＊
"환두대도란 칼의 손잡이 끝부분에 둥근 고리가 있는 고리자루칼로서, 삼국시대 무덤에서 주로 출토된다. 고리 안에는 여러가지 장식이 들어가는데, 이것은 이 칼을 사용한 사람의 신분을 나타내 준다. 그 가운데 용이 조각된 것은 가장 높은 신분에서 사용하였다.

환두대도(環頭大刀)는 금으로 된 칼의 손잡이 부분과 철로 된 칼날 부분으로 구성되어 있다. 현재 떨어져 있으나 원래 같이 붙어 있었다. 손잡이 부분은 표면 전체에 서로 엉킨 두 마리의 용이 조각되어 있다. 고리 안에도 두 마리 용이 조각되어 있으며, 용의 눈은 옥으로 장식되어 있다. 칼날 부분은 철제 부분만 남아 있으나, 원형이 잘 보존되어 있는 편이다.

환두대도(環頭大刀)는 주로 신라의 무덤에서 출토되었는데, 용무늬가 호화스러운 점에서 사용자의 신분이 매우 높은 귀족이었음을 짐작하게 해 준다.",보물,환두대도(環頭大刀),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07760000&ccbaCtcd=11&ccbaCpno=1121107760000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 금속공예 / 장신구,1개,1984.08.06,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",신라시대,국유,국립중앙박물관
"금동 자물쇠 일괄(金銅鎖金一括)유물은 통일신라시대의 금동 빗장 1점, 금동 문고리 1점, 금동 못 2점으로 구성된 출토품이다. 빗장의 길이는 26cm, 문고리 길이 10.5㎝, 못 길이 4.9㎝의 크기이다.

금동 빗장은 보존 상태가 양호하고 도금도 잘 남아있는데, 이처럼 금동 빗장과 문고리 등이 함께 출토된 예는 극히 드문 편으로, 탑과 부도에 새겨진 문짝 장식에서만 볼 수 있었던 통일신라시대의 문짝 형식을 새롭게 밝혀준 귀중한 자료이다.

빗장은 왼쪽 부분에서 분리 접합할 수 있도록 만들었고, 열쇠구멍도 왼쪽 옆에 뚫려 있다. 문고리는 둥글고 고리판 역시 둥글게 만들어져 있다. 못은 고리로 된 머리 부분과 짧은 목 아래로 박히는 뾰족한 부분으로 구성되어 있다. 문고리 전면에 장식된 무늬는 매우 유려하고 섬세하여 뛰어난 통일신라의 공예 기술을 보여 주고 있다.

빗장의 형태가 옆으로 길며, 장식이 단순하고 끝이 살짝 반전된 비녀 모양 장식 등으로 미루어 볼 때 통일신라 중기경에 제작된 것이라고 여겨진다.

통일신라시대 금동 빗장의 실물자료로는 유일한 것으로서 전각등에 사용되었던 것으로 짐작된다.",보물,금동 자물쇠 일괄(金銅 鎖金 一括),서울 용산구,삼성문화재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07770000&ccbaCtcd=11&ccbaCpno=1121107770000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 금속공예 / 생활용구,4점,1984.08.06,"서울 용산구 이태원로55길 60-16, 삼성미술관 리움 (한남동)",통일신라시대,삼성문화재단,삼성문화재단
"향로란 절에서 의식을 행하거나 불단 위에 올려 놓고 향을 피우는데 사용된 공양구이다. 특히 이처럼 완형(盌形)의 몸체이며 나팔형으로 벌어진 다리와 원반형 받침을 지닌 형태를 향완이라 하였다.

청동은입사포류수금문향완(靑銅銀入絲蒲柳水禽文香垸)은 전면 금속의 표면에 홈을 파서 가는 은선을 넣어 무늬를 나타내는 은입사 기법으로 문양을 표현하였다. 이러한 기법으로 장식하는 것은 고려시대의 향완 및 금속기에서 많이 보이는 특징이다. 크기는 높이 30.4㎝, 입지름 27.5㎝, 밑지름 22.3㎝이다.

향로 몸체에는 버드나무 아래에 물오리가 헤엄치는 물가의 풍경을 묘사한 포류수금문이 새겨 있다. 또한 연꽃무늬를 갖춘 위패형의 장식이 있고, 그 안에 5행 34자의 글이 입사 기법으로 새겼다. 그러나 그 내용에서 향완의 제작 시기를 알 수는 없다. 향로 받침대 위쪽에는 연꽃무늬가 있고, 나팔 모양의 받침대에는 덩굴무늬가 있으며, 바닥 부분에는 구름무늬가 새겨 있다.

포류수금문은 고려시대 상감청자나 금속으로 된 정병류에서 주로 사용된 문양이지만, 향완에서는 나타나지 않는 무늬라는 점에서 이 향완의 가치가 높다.",보물,청동 은입사 포류수금문 향완(靑銅 銀入絲 蒲柳水禽文 香垸),서울 용산구,삼성문화재단,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07780000&ccbaCtcd=11&ccbaCpno=1121107780000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교공예 / 공양구,1점,1984.08.06,"서울 용산구 이태원로55길 60-16, 삼성미술관 리움 (한남동)",고려시대 후기,삼성문화재단,삼성문화재단
"금동여래입상(金銅如來立像)은 호암미술관에 소장되어 있으며 보존 상태가 양호한 높이 25.4cm의 통일신라시대 불상이다.

머리에는 작은 소라 모양의 머리칼을 붙여 놓았고 그 위로는 상투 모양의 큼직한 머리묶음이 솟아있다. 둥근 얼굴에는 눈·코·입 등이 날카롭게 표현되어 근엄한 인상을 풍긴다. 옷은 양 어깨에 두껍게 걸쳐 입고 있으며 U자형으로 넓게 드러난 가슴 안에는 속옷이 표현되었다. 양 다리에 표현된 옷주름은 U자형으로 흐르면서 다리의 윤곽을 드러내고 있다. 손은 오른손을 손가락을 편 채 밖을 향하게 하고 왼손은 반대로 아래를 향하고 있다. 불상이 서 있는 대좌(臺座)는 연꽃이 새겨진 8각이며, 하대에는 귀꽃이 높게 솟아 있다.",보물,금동여래입상(1984)(金銅如來立像(1984)),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07790000&ccbaCtcd=11&ccbaCpno=1121107790000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 금속조 / 불상,1구,1984.08.06,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",삼국시대 8세기,국유,국립중앙박물관
"금동보살입상(金銅菩薩立像)는 호암미술관에 있는 높이 28cm의 보살상으로 목의 일부는 수리하였고 오른손은 없어졌지만 조형미가 아름다운 금동보살상이다.

머리는 큼직하게 묶어 올렸고, 관(冠)의 일부와 그것을 끼운 자국이 남아있다. 얼굴에는 부드러운 미소를 띠고 있으며, 귀는 어깨까지 길게 내려와 있다. 신체는 발달한 가슴 잘록하고 유연한 허리, 늘씬한 하체 등으로 인하여 우아하고 세련된 조형성을 보인다. 옷은 물결무늬를 이루고, 하체의 옷은 얇아서 두 다리의 윤곽이 뚜렷하며 긴 타원형의 주름이 표현되어 있다.

인체 비례가 매우 시원스럽고 표정도 부드러운 7세기에 만들어진 뛰어난 작품이다.",보물,금동보살입상(1984)(金銅菩薩立像(1984)),서울 용산구,국립중앙박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=38&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=11&ccbaKdcd=12&ccbaAsno=07800000&ccbaCtcd=11&ccbaCpno=1121107800000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 금속조 / 보살상,1구,1984.08.06,"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",삼국말~통일초(7세기중엽),국유,국립중앙박물관
