내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"유허비(遺墟碑)란 한 인물의 옛 자취를 밝혀 후세에 알리고자 세우는 비석으로, 이 비는 고려 말 충신 포은 정몽주(圃隱 鄭夢周, 1337〜1392) 선생의 학덕을 기리고 있다.

포은 선생은 고려 우왕 1년(1375) 성균관 대사성의 벼슬에 있으면서 중국 명나라를 배척하고 원나라와 친하게 지내려는 친원배명(親元排明) 정책에 반대하다가 언양에서 1년 넘게 귀양살이를 하였다. 그동안 반구대에 올라 “중양절감회(重陽節感懷)”라는 시를 짓는 등 많은 자취를 남겼다. 그 후 지역인들은 선생을 추모하여 반구대를 ‘포은대’라 명명하기도 하였다.

숙종 38년(1712) 언양 지역 유생들이 포은 정몽주, 회재 이언적(晦齋 李彦迪), 한강 정구(寒岡鄭逑) 세 분을 추앙하여 반고(槃皐)서원을 세우고 제사하였다. 그러나 고종 8년(1871) 흥선 대원군의 명으로 서원은 문을 닫게 되었다.

그 후 지역 유림들이 포은대영모비(1885), 포은대실록비(1890), 반고서원유허비실기(1901) 3기의 비석을 차례로 세웠으며, 1965년 현위치로 이전하였다.",울산광역시유형문화유산,반고서원유허비(槃皐書院遺墟碑),울산 울주군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00130000&ccbaCtcd=26&ccbaCpno=2112600130000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류 / 금석각류 / 비,3기,2004.12.16,울산 울주군 언양읍 대곡리 산200-1번지 외,조선 숙종38년(1712),"국유(환경부), 사유",
"부북일기는 조선시대 울산에 살았던 울산 박씨 박계숙(朴繼叔, 1569〜1646)과 박취문(朴就文, 1617〜1690) 부자가 남긴 일기이다. 박계숙은 1605년에, 박취문은 1644년에 함경도로 파견되어 약 1년간 군관(軍官)으로 복무하였으며, 그것에 대한 일상생활을 자세히 기록하였다.

책은 1권으로 총 79장이며, 박계숙 일기가 24장, 박취문 일기가 55장으로 크기는 가로19cm, 세로 27cm이다.

이 일기는 조선시대 무관(武官)이 남긴 것이라는 점에서 희소가치가 크며, 아버지와 아들의 양 대에 걸친 일기를 합친 것에서 주목을 끈다. 무엇보다 생활 주변의 자질구레한 것까지도 숨김없이 자세하게 써 놓은 것이 매우 놀랍다. 또한 17세기 변방지역의 군사 업무의 실상과 군관들의 생활상을 살펴보는데 도움을 준다. 경상도 울산에서 함경도 회령에 이르는 노정이 하루도 빠짐없이 기록되어 있어 당시의 도로 교통의 실태도 알 수 있다. 현재 울산박물관에서 보관 중이다.",울산광역시유형문화유산,부북일기(赴北日記),울산 남구,울산박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00140000&ccbaCtcd=26&ccbaCpno=2112600140000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 필사본 / 일기류,1권,2006.01.26,"울산광역시 남구 두왕로 277 (신정동, 박물관)",조선시대,울산광역시,울산박물관
"울산 문수사 석조아미타여래좌상은 1787년(정조 11)에 만들어진 아미타여래좌상으로, 불상의 재료는 ‘경주불석’이라고 알려진 흰색의 석재이다. 불상은 높이 28.3㎝, 어깨너비 12.6㎝, 머리높이 10.5㎝, 무릎너비 15.3㎝의 작은 크기로 개금된 상태이다.

얼굴은 턱 쪽으로 약간 각이 져 있으나 은은한 미소를 머금고 있다. 법의(法衣)는 여래상의 일반적인 형식과 마찬가지로 상체에는 대의를 입고 가슴을 가리는 승기지(僧祇支)와 하체에는 군의를 입었다. 두꺼운 법의 때문에 신체의 윤곽선은 감추어진 모습이다. 오른손은 오른쪽 무릎에 살며시 올리고, 엄지와 중지를 맞댄 왼손은 손바닥을 위로하여 무릎 위에 두었다.

불상에서 나온 복장(腹藏)유물은 감지발원문(甘紙發願文), 황초폭자(黃錞幅子), 열금강지방도(列金剛地方圖), 준제구자천원도(准提九字天圓圖), 팔대홍연도(八大紅蓮圖), 후령통(喉鈴筒)이 있다.

복장유물 가운데 발원문을 통하여 18세기 후반에 활동한 유명한 화사(畵師)였던 지연(指演)스님이 세상을 떠난 부모와 스승의 극락왕생을 위하여 조성하였고, 1847년 송암대원(松巖大圓)과 석암승운(石庵勝云)이 다시 개금하였음을 알 수 있다. 이 불상은 제작 연대가 명확하여, 조선후기 불교미술사 연구에 귀중한 자료이다. 현재 울산박물관에 전시되어 있다.",울산광역시유형문화유산,문수사석조아미타여래좌상(文殊寺 石造 阿彌陀如來坐像),울산 울주군,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=4&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00150000&ccbaCtcd=26&ccbaCpno=2112600150000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,1구,2006.12.28,"경상남도 양산시 통도사로 108 (하북면, 통도사성보박물관)",,문수사,
"탱화(幀畵)는 사찰의 법당 등에 모셔놓고 예배를 하기 위해 그린 불교회화의 한 형태이다. 문화유산으로 지정된 문수사 탱화는 모두 3점으로, 석가모니후불탱, 지장탱, 칠성탱이 있다. 이들 3점은 모두 통도사 성보박물관에 위탁보관 중이다.

○석가모니 후불탱화[조선후기 제작, 크기 178㎝×180㎝]

조선시대 후기(1861년) 제작된 것으로 면본채색으로 1폭의 면 바탕위에 그렸으며, 키형광배를 배경으로 정면향(正面向)한 설법인의 석가여래를 크게 묘사하고 있는데, 탁의를 덮은 방향대좌 아래 좌우에는 연화(蓮華)를 들고 있는 문수와 보현보살이 좌우협시로 배치되어 있음.

○지장탱화 [1893년 제작, 크기 154㎝×114.5㎝]

조선후기 제작된 것으로 면본채색으로 1폭의 면 바탕 위에 그렸으며, 탁의로 덮은 방형대좌와 연화좌 위에 정면향하여 한손에 보배를 들고 결가부좌한 지장보살을 크게 묘사하였고, 탁의 아래 정면에는 손에 각각 석장과 정병을 들고 선 동자를 배치하고 좌우에는 협시인 무독귀왕과 도명존자, 좌우로는 십대왕과 상단에 판관 및 녹사, 사자, 천동천녀 등이 배열되어 있음. 채색은 적색과 청색이 대비를 이루며, 문양이나 필선 등이 매우 섬세함.

○칠성탱화[1855년 제작, 크기 136.5㎝×102.5㎝]

조선후기 제작된 것으로 견본채색으로 4폭 비단을 연결하여 그렸으며, 그 화면은 중앙 거신광을 배경으로 치성광여래삼존을 중심으로 상·중·하 삼단의 좌우대칭 구도를 이루고, 상단 칠성여래로부터 중단 성군, 하단 삼태육성과 28숙 등 54위의 존상이 묘사되어 있음.",울산광역시유형문화유산,문수사탱화(文殊寺 幀畵),울산 울주군,문수사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00160000&ccbaCtcd=26&ccbaCpno=2112600160000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 기타,일괄(3점),2006.12.28,"경상남도 양산시 통도사로 108 (하북면, 통도사성보박물관)",조선시대,문수사,문수사
"불법을 수호하는 역할을 맡은 여러 신들을 그려 정법(正法)과 도량의 수호를 담아낸 것을 통틀어 신중도라고 부른다.

울산 인성암 신중도는 대웅전 오른쪽 측면에 봉안되어 있으며 가로 105cm, 세로106.5cm 크기로 한 폭의 면 바탕 위에 그려진 채색화이다.

화면의 왼쪽에는 보관을 쓰고 연꽃을 들고 있는 제석천(帝釋天)을 금강권보살(金剛眷菩薩)과 일궁천자(日宮天子)가 왼쪽에서, 금강삭보살(金剛索菩薩)과 월궁천자(月宮天子)가 오른쪽에서 시립하고 있으며, 화면의 오른쪽에는 긴 창을 들고 있는 동진보살(童眞菩薩)을 주조신(主鋤神), 주산신(主山神), 호계대신(護戒大神), 복덕대신(福德大神), 도량신(道場神), 가람신(伽藍神)이 에워싸고 있다. 화면의 상단부 병풍 앞에는 7위의 천동(天童)들이 악기를 연주하고 있다.

울산 인성암 신중도는 부분적으로 박락의 흔적을 확인할 수 있지만 권속들의 인물표현에서 음영이 잘 묘사되어 각각의 표정들이 다양하게 표현되었다. 작품은 전반적으로 붉은색을 사용하였다.

신중도의 화면 아래에는 화기가 확인되는데, 박락상태가 심한 편이나 광서연호(光緖年號)와 절 이름이 남아 있어 1880년대에 조성된 것임을 알 수 있어 조선후기 불교회화 연구 및 신앙연구에 중요한 가치가 있는 문화유산이다.",울산광역시유형문화유산,울산인성암신중도(蔚山 引聖庵 神衆圖),울산 울주군,인성암,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00170000&ccbaCtcd=26&ccbaCpno=2112600170000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 기타,1,2007.11.22,울산광역시 울주군 약수터길 146-29 (서생면),,인성암,인성암
"‘선생안(先生案)’은 조선시대 중앙과 지방의 관서나 해당 관원의 성명·직명·지위와 부임 및 이임일자 등을 기록한 책을 뜻한다. 1598년(선조 31)에 이임한 군수 김태허에서 시작하여 1906년 부임한 군수 김덕한에 이르기까지 309년 동안 울산에 부임한 역대 수령과 재임 시의 좌수․별감 및 호장․기관의 인명을 기록하였다. 대부분 한문으로 기록되어 있으나 이두로 작성된 부분이 일부 있으며, 특히 19세기에 이르면 이두로 작성된 사례가 증가한다.

책의 크기는 가로 37㎝, 세로 50㎝로 각 면마다 계선을 둘렀다. 『울산부 선생안』은 서두에는 울산의 건치연혁을 기록한 ‘울산부 치적(治蹟)’이 있으며, 그 뒤에는 선생안의 인명을 기록하였다. 인명은 중앙에서 파견된 수령 및 판관, 사족층에서 담당한 좌수․별감, 향리층에서 담당한 호장, 조문기관을 기록하였다. 수령부분은 기본적으로 부임전의 거주지, 부임전의 관직, 부임일자, 퇴임일자, 퇴임사유, 퇴임 후 관직이나 거주지를 기록하였다. 나아가 해당 수령이 재직할 때 발생했던 주요 사건이나 치적을 적기도 하였다.

『울산부 선생안』의 행정기록은 조선후기 사회사 연구에 도움이 되는 동시에 울산의 지역사를 규명하는데 큰 역할을 할 수 있다. 이는 전국적인 보편성과 울산지역의 특수성을 겸하고 있기 때문에 조선후기 사회의 전체 구조 연구 및 개별 지역 사회 연구에 유용한 사료이다.",울산광역시유형문화유산,울산부선생안(蔚山府 先生案),울산 남구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00180000&ccbaCtcd=26&ccbaCpno=2112600180000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 전적류,1권,2009.02.05,"울산광역시 남구 두왕로 277 (신정동, 박물관)",,울산광역시,
"『영가진각대사증도가』는 당나라 영가대사 현각(玄覺, 665-713)이 선종의 혜능대사를 친견하고 크게 깨달은 무상도의 요지를 칠언시로 노래한 것으로, 선가의 대표적인 수행 지침서이다.

『증도가』는 선문에서 깨달음의 세계에 대한 영원불변한 진리를 깨닫고 체득할 수 있는 정수를 노래로 읊은 것으로 전체 1,814자 267구로 구성되어 있는 칠언의 장편이며, 전형적인 당나라 고시라고 할 수 있다.

지금까지도 한국 선불교에서 깨달음에 대해 간결하면서도 그 정무를 전하고 있는 것으로 여겨져, 여러 선사들의 법문이나 저술 등에 자주 인용되는 불교의 경전이다.

저자인 현각은 중국 선종의 승려로 법명이 ‘현각’이고, 자는 ‘명도(明道)’이며, 법호는 ‘진각(眞覺)’, 별호는 ‘일숙각(一宿覺)’이라 한다.

이 책은 71장 1책으로 이루어졌으며, 크기는 세로 33.2㎝, 가로 21.1㎝이다.『영가진각대사증도가』는 일찍부터 선문에서 수행의 지침서가 되어 왔기 때문에 판종이 다양하지만, 이 책은 세조 원년(1455)에 강희안의 글씨를 자본으로 만들어진 동활자인 을해자(乙亥字)로 찍은 책으로 불서류에서는 드물게 보이는 금속활자본이며 보존상태가 우수하다.",울산광역시유형문화유산,영가진각대사증도가(永嘉瞋覺大師證道歌),울산 울주군,양덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00190000&ccbaCtcd=26&ccbaCpno=2112600190000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 활자본 / 금속활자본,1책,2011.12.29,"울산광역시 남구 두왕로 277 (신정동, 박물관)",조선시대,양덕사,양덕사
"『관세음보살예문』은 관세음보살에 대한 예경(禮敬)ㆍ참회문집(懺悔文集)이다.

책의 저자는 분명하지 않으나, 서역(西域) 쿠차[龜玆]의 승려 구마라습(鳩摩羅什, 344-413)이 한역(漢譯)하였으며, 원간본(原刊本)은 성달생(成達生, 1376-1444)이 글씨를 쓰고 발문을 지었다. 이 책을 한역한 구마라습은 쿠차 출신의 불교 사상가ㆍ번역가이며, 글씨를 쓰고 발문을 지은 성달생은 여말 선초의 무신으로, 본관은 창녕(昌寧), 자는 효백(孝伯)이다.

이 책은 세조 7년(1462)에 황해도 서흥(瑞興)의 자비령사(慈悲嶺寺)에서 간행한 『육경합부(六經合部)』 중 『관세음보살예문』만 별도로 장책(裝冊)한 것으로 1책 15장으로 이루어진 목판본이며, 책의 크기는 세로 25.8㎝, 가로 15.8㎝이다. 권말에는 발원문을 담고 있는 성달생의 발문이 있으며, 또한 ‘천순임오칠월일 중각(天順壬午七月日重刻)’이라는 분명한 간기(刊記)와 더불어 시주질(施主秩)과 연화질(綠化秩)도 있다.",울산광역시유형문화유산,관세음보살예문(觀世音菩薩禮文),울산 울주군,양덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00210000&ccbaCtcd=26&ccbaCpno=2112600210000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,1책,2011.12.29,"울산광역시 남구 두왕로 277 (신정동, 박물관)",조선시대,양덕사,양덕사
"『훈몽요초』는 조선 초기의 승려 지엄이 불교교리의 요긴한 점을 간추려 편찬한 책으로, 선조 9년(1576) 오대산 월정사에서 간행된 목판본 『훈몽요초』에 금강산 표훈사의 <장로화상종선인연지도(長老和尙種善因緣之圖)>, 현종 1년(1660) 문경 배산호(裵珊瑚)의 <백장화상청규법(百丈和尙淸規法)>, 기미년 용흥사(龍興寺)의 <승가일용식시묵언작법(僧家日用食時默言作法)>이 합철되어 있다. 1책 22장으로 이루어졌으며, 크기는 세로 24.0㎝, 가로16.5㎝이다.

<장로화상종선인연지도>는 장로화상(長老和尙)이 생각하는 인연에 관한 내용이 수록되어 있으며, <백장화상청규법>은 백장 회해(百丈懷海, 720-814)가 선원에서의 집단생활에서 지켜야할 규범을 위반한 사람들에 대한 벌칙을 적어 놓은 것이다. <승가일용식시묵언작법>은 찬자미상으로 사찰에서 발우공양할 때 거행하는 의례의 절차를 기록한 것이다. 합철되어 있는 4종이 모두 전래되고 있는 것들 중 간행연도가 가장 빠른 것이거나 동일본을 찾을 수 없는 희귀성을 갖추고 있는 귀중한 자료들이다.",울산광역시유형문화유산,훈몽요초(訓蒙要鈔),울산 울주군,양덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00220000&ccbaCtcd=26&ccbaCpno=2112600220000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,1책,2011.12.29,"울산광역시 남구 두왕로 277 (신정동, 박물관)",조선시대,양덕사,양덕사
"인천안목이란 “인간과 천상의 일체가 모두 중생의 안목이 된다”는 뜻으로, 이 책은 송나라 승려 지소(智昭)가 당시 불교의 5개 종파, 즉 임제종(臨濟宗)ㆍ운문종(雲門宗)ㆍ조동종(曹洞宗)ㆍ위앙종(潙仰宗)ㆍ법안종(法安宗) 등 5종의 강요(綱要)와 이들 종파 조사(祖師)들의 유고ㆍ잔게(殘偈)ㆍ칭제(稱提)ㆍ수시(垂示) 등을 요약하여 정리한 내용을 담고 있으며, 우리나라 선가(禪家)에서 많이 읽히는 책이다.

이 책은 3권 2책으로 이루어졌으며, 크기는 세로 28.4㎝, 가로 18.8㎝이다.

고려 공민왕 6년(1357)에 원나라에서 활동하던 진성군(晉城君) 강금강(姜金剛)이 간행한 책을 원본으로 삼아 태조 4년(1395)에 무학대사(無學大師)가 회암사(檜巖寺)에서 번각한 목판본을 저본으로 하여 후대에 다시 번각한 목판본이다.",울산광역시유형문화유산,인천안목(人天眼目),울산 울주군,양덕사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00240000&ccbaCtcd=26&ccbaCpno=2112600240000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,2책,2011.12.29,"울산광역시 남구 두왕로 277 (신정동, 박물관)",,양덕사,양덕사
"울산 백양사에 봉안되어 있는 석조아미타삼존불좌상은 중앙에 아미타불, 오른쪽 협시에는 대세지보살, 왼쪽 협시에는 관음보살로 구성되어 있다. 아미타불은 원래 대웅전 내부 본존불로 모셔졌으나, 대웅전을 현재의 모습으로 중창하면서 본존상은 응진전의 본존으로 봉안되고, 양 협시상은 새로운 본존불과 함께 대웅전 향좌측 불단에 모셔놓았다.

본존인 아미타여래좌상의 대의는 오른쪽 어깨를 살짝 덮어 내린 변형식 편단우견으로 표현되어 있다. 결가부좌를 하고 있으며, 수인은 오른손을 아래로 내려 항마촉지인을 표현하고 있으며, 왼손은 아미타수인을 취하고 있다.

협시보살은 큰 보관을 쓰고 있으며, 관음보살은 보관 상단 중앙에 아미타여래좌상을, 대세지보살은 정병을 표시하여 각각의 존명을 나타내고 있다. 협시보살의 법의는 변형식 편단우견을 입고 있으며, 표현방식은 본존과 동일하지만 대의자락의 옷 주름은 본존보다 간략화 된 모습이다.

관음보살상과 대세지보살상에서 발견된 중수기에 의하면 이 삼존불상은 1767년(건륭32년)에 중수되었음을 알 수 있다. 재질상으로 경주옥석(불석)을 사용하였으며, 이는 17세기 후반부터 경상도지역에 본격적으로 유행한 것이다. 전반적인 불교양식으로 볼 때 17세기 후반에 제작되었을 것으로 추정된다.",울산광역시유형문화유산,백양사 석조아미타삼존불좌상(白楊寺 石造阿彌陀三尊佛坐像),울산 중구,백양사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00250000&ccbaCtcd=26&ccbaCpno=2112600250000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교조각 / 석조 / 불상,3점,2013.08.16,"울산광역시 중구 백양로 67 (성안동, 백양사)",17세기 경 추정,백양사,백양사
"백양사 아미타삼존후불홍탱은 면바탕에 붉은 색을 칠한 뒤 백색선으로 윤곽을 그린 선묘불화이며, 금어는 덕운영운을 수화승으로 정행과 전호 2인의 화승이 동참하여 1878년에 제작되었다.

중앙의 아미타불을 중심으로 좌우에 협시보살인 관음보살과 대세지보살이 배치된 아미타삼존도의 형식이다. 아미타불은 연꽃대좌위에 결가부좌한 자세로 설법인을 취하고 있다. 좌측에는 아미타화불이 표현된 높은 보관을 쓰고 두 손으로 정병을 받쳐 든 관음보살과 우측에는 보관에 정병을 얹고 경책을 손에 든 대세지보살이 묘사되어 있다. 화면의 하단 중앙에는 화기란을 두어 명문을 기록하였다.

이 불화는 바탕을 붉은색으로 칠하고 화면 상부의 구름을 바탕색의 안료와 농도에 차이를 두어 표현하고, 나머지 여백은 먹으로 채색하였다. 특히 붉은색을 칠한 광배와 윤곽선을 제외한 모든 면부에는 문양을 생략하여 장식을 극도로 배제하였는데, 이는 19세기 선묘불화의 특징이다. 또한 전체적으로 높은 보관을 쓴 보살상의 표현이나 상서로운 하늘과 구름문양의 표현, 전신을 감싸는 광배의 표현 등이 19세기 양식을 대변해주고 있다.

본 작품은 19세기 중후반경 경상도 및 전라도 일대에서 활동한 덕운영운의 말년작품으로 경상도지역 선묘불화의 전통을 계승한 작품이다.",울산광역시유형문화유산,백양사 아미타삼존후불홍탱(白楊寺 阿彌陀三尊後佛紅幀),울산 중구,백양사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00260000&ccbaCtcd=26&ccbaCpno=2112600260000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 불도,1점,2013.08.16,"울산광역시 중구 백양로 67 (성안동, 백양사)",1878(고종15년),백양사,백양사
"백양사 신중도는 덕운영운을 수화승으로 정행과 전호 2인의 화승이 동참하여 1878년에 제작되었다. 신중도는 불법을 수호하는 신들을 묘사한 그림으로, 신중은 원래 고대 인도 신화에 등장하는 신들로, 부처의 설법을 듣고 감화하여 호법선신이 되었다.

불화의 상단에는 주악천인과 동자상이 있고, 그 좌우에는 범천과 제석천을 크게 그렸으며, 각각 좌우에 협시격으로 일월천자를 비롯한 선신을 묘사하였다. 중앙에는 위태천을 배치하였으며, 새의 날개깃으로 장식한 화려한 투구를 머리에 쓰고 두 손에는 보검을 든 모습이다. 하부에는 무장을 한 호법신중 6위를 배치하였다. 화면의 하단 중앙에는 화기란을 두었다.

채색은 명도가 높은 적색을 주로 사용하고, 녹색과 청색의 사용이 눈에 띄는 편이며, 신체와 복식, 구름 등에 백색과 황토 등 중간색을 부분적으로 활용하였다. 색조의 화려함에 비해 전체적으로 문양이 억제된 편이며, 위태천과 호법신중의 금속성 지물이나 갑주 등에 주로 사용되는 금분 혹은 금박의 경우는 황색으로 처리한 점이 눈에 뛴다.

본 작품은 기년명과 제작자가 뚜렷하고, 조선후기 신중도의 표현양식과 제작자를 중심으로 한 화풍을 연구하는데 그 가치가 인정된다.",울산광역시유형문화유산,백양사 신중도(白楊寺 神衆圖),울산 중구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=5&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00270000&ccbaCtcd=26&ccbaCpno=2112600270000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 불교회화 / 탱화 / 기타,1점,2013.08.16,"울산광역시 중구 백양로 67 (성안동, 백양사)",1878(고종15년),백양사,
"백양사 사역 서쪽 언덕에 위치한 부도는 전각형에 편구형 탑신을 지닌 전형적인 조선후기 부도의 양식을 띠고 있다. 기단부의 하대석과 중대석, 상대석을 비롯하여 구형의 탑신과 팔각의 전각형 옥개석 그리고 상륜을 모두 갖춘 완형의 부도이다.

옥개석은 8각의 지붕형태로 묘사되었는데, 처마가 매우 두텁게 표현되어 둔중감을 준다. 처마의 전각부 2곳에는 원공이 남아있으며, 이는 풍경과 같은 부착물을 달았던 것으로 보인다. 백양사의 창건주인 백양대사의 탑이라고는 전해지나, 신라시대 부도와는 양식적으로 맞지는 않다.

전체적으로 표면의 치석수법이 거칠지만 단독으로 부도전을 마련하여 건립하였을 뿐 아니라 크기에 있어 비교적 대형에 속한다. 이 같은 양식은 조선후기 부도의 전형적인 모습으로 경상도 일대에서 주로 유행한 것으로 알려진다.",울산광역시유형문화유산,백양사 석조부도(白楊寺 石造浮屠),울산 중구,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=6&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=26&ccbaKdcd=21&ccbaAsno=00280000&ccbaCtcd=26&ccbaCpno=2112600280000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유적건조물 / 종교신앙 / 불교 / 탑,1점,2013.08.16,"울산광역시 중구 백양로 67 (성안동, 백양사)",,백양사,
