내용,종목,명칭,소재지,관리자,상세페이지링크,분류,수량/면적,지정(등록)일,소재지(상세),시대,소유자(소유단체),관리자(관리단체)
"권응수장군유물(權應銖將軍遺物)은 조선시대 무신이었던 권응수(1546∼1608) 장군의 유물들로 장군이 쓰던 물건 및 임금에게 하사받은 물건과 집안에 내려오던 유품들을 모은 것이다. 권응수 장군은 선조 17년(1584) 무과에 급제하여 임진왜란 때 의병을 일으켜 왜군을 무찌르는 등 많은 활약을 하였다.

유물의 내용을 보면 권응수 장군의 영정, 선무공신교서, 태평회맹도병풍, 장검, 유지 및 장군간찰, 교지 및 유서, 각대, 가전보첩 2첩 등이다. 권응수 장군의 모습을 담은 영정은 선조 임금이 하사한 것으로 장군이 선무공신에 봉해질 때 그려진 것으로 보인다.

선무공신교서는 공신에 봉한다는 공신도감의 증명서이고, 태평회맹도병풍은 비단 위에 임진왜란 때의 공신을 그린 4폭 병풍이다. 장검은 일본검으로 임진왜란 때 권응수 장군이 왜군에게서 빼앗은 것이다. 유지는 선조의 작전문으로 29매이며, 편지인 간찰은 4매이다. 벼슬 4품 이상의 명령문인 교지와 장군의 유서는 합쳐서 33매로 되어 있다. 각대는 허리띠인데 금속으로 되어 있다. 『가전보첩』은 상·하 2첩으로 되어 있는데 시가 수록되어 있어 당시 시의 서체와 시문연구에 귀중한 자료이다.",보물,권응수장군 유물(權應銖將軍 遺物),경남 진주시,국립진주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=06680000&ccbaCtcd=38&ccbaCpno=1122106680000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 문서류 / 문서류,일괄(8종),1980.08.23,"경남 진주시 남강로 626-35, 국립진주박물관 (남성동,진주성)",조선 선조,권＊＊＊,국립진주박물관
"곽재우 유물 일괄(郭再祐 遺物 一括)은 경상남도 의령군 충익사에 소장된 곽재우의 유물이다. 망우당 곽재우는 임진왜란 때의 의병장으로, 유물은 임진왜란 당시 곽재우가 사용하였던 장검, 말갖춤(마구) 및 평소 사용했던 포도연, 사자철인, 화초문백자팔각대접 등 6점이다.

장검은 길이 86㎝, 너비 3㎝, 자루 16㎝로 칼과 칼집이 한쌍이며, 보존상태가 양호하다. 손잡이 부분은 나무로 되어 있으며, 겉은 가죽끈을 교차하여 감았다. 칼등이 위로 조금 휘여 있으며, 칼집은 윗부분이 약간 부식되어 떨어졌다. 마구는 곽재우가 타고 다니던 말안장으로 부식상태가 심하여 1973년 8월에 보존 처리되었다.

벼루와 연적은 흑요암으로 만들어졌으며, 곽재우 장군이 그의 아버지와 중국 명나라에 갔을 때 황제로부터 하사받은 것이라고 전해진다. 철제로 만들어진 사자철인은 작은 인장으로, 손잡이 윗부분에 사자상을 조각하였다. 화초문백자팔각대접은 소형의 8각 대접으로 높이 6.5㎝ 윗지름 21.5㎝ 밑지름 12.5㎝이고, 갓끈은 4종이 있으며 금파와 대나무, 호박으로 만들었다.",보물,곽재우 유물 일괄(郭再祐 遺物 一括),경남 의령군,의병박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=8&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=06710000&ccbaCtcd=38&ccbaCpno=1123806710000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 생활공예 / 금속공예 / 생활용구,일괄(6종),1980.08.23,"경상남도 의령군 충익로 1-25 (의령읍, 의병박물관)",,곽재우장군기념사업회장,의병박물관
"합천 해인사 고려목판(陜川 海印寺 高麗木板)은 경상남도 합천군 해인사에서 보관하고 있는 고려시대의 불교경전과 유명한 승려들의 저술, 시문집 등이 새겨진 목판이다. 해인사에 있는 목판은 모두 54종 2,835판인데 이 중 28종 2,725판이 국보로 지정되어 있고, 26종 110판이 보물로 지정되어 있다.

해인사 고려각판은 국가기관인 대장도감에서 새긴 해인사 대장경판과는 달리 사찰이나 지방관청에서 새긴 것이며, 현재 해인사 대장경판전 사이에 있는 동·서 사간판전(寺刊版殿)에 보관되어 있다.

이 목판들은 금강경·화엄경 등의 대승불교 경전과 신라·고려·중국의 유명한 승려, 개인의 시문집 및 저술들이다. 이곳의 불교경전들에는 대부분 간행한 연대와 목적 등이 남아 있어서 고려시대 불교경전의 간행과 유통 등 불교신앙의 경향을 살펴볼 수 있는 중요한 자료가 된다. 고승 및 개인의 시문집과 저술 등에는 간행기록이 남아있지 않고 일부분이 훼손된 것들이 많다. 하지만 그 내용이 전하지 않거나 역사적으로 희귀한 자료들로서 당시의 불교사상과 문화를 알 수 있는 귀중한 자료가 된다.

해인사 고려각판은 자체가 우리나라가 목판인쇄술의 실증적 자료이며 그 시대의 문화를 상징하는 예술품으로 주목된다.",보물,합천 해인사 고려목판(陜川 海印寺 高麗木板),경남 합천군,해인사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07340000&ccbaCtcd=38&ccbaCpno=1123807340000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 서각류 / 목판각류 / 판목류,26종110판,1982.05.12,"경남 합천군 가야면 해인사길 122, 해인사 (치인리)",고려시대,해인사,해인사
"문수사리보살최상승무생계경(文殊師利菩薩最上乘無生戒經)은 석가모니가 보리수 아래에서 설법한 내용을 경전에 담은 것이다. 원나라에 귀화한 인도의 고승 지공(指空)이 고려 금강산법기보살도량(金剛山法起菩薩道場)에 참가하였을 때, 고려 충숙왕이 지공에게 설법을 요청하자 이 책을 내놓고 설법하였다고 한다.

나무에 새겨서 닥종이에 찍은 것으로, 3권이 하나의 책으로 묶여 있으며, 크기는 세로 26.1㎝, 가로 19.2㎝이다. 고려 우왕 12년(1386)에 쓴 이색(李穡)의 간행기록을 통해 1353년에 강금강(姜金剛)이 간행한 것을 고려에서 다시 간행한 것임을 알 수 있다. 이때 예안군 우공(禹公)이 옮겨 새기려다가 완성하지 못한 것을 성암사(聖庵寺)의 시주로 1386년 5월에 완성하여 간행한 것이다.

이 책은 한국·중국·일본에 전하고 있는 여러 대장경 목록에 책이름이 나오지 않은 유일본으로, 불교의 교리연구에 있어서 그 자료적 가치가 크게 평가된다.",보물,문수사리보살최상승무생계경(文殊師利菩薩最上乘無生戒經),경남 양산시,통도사 성보박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07380000&ccbaCtcd=38&ccbaCpno=1123807380000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본 / 사찰본,3권1책,1982.11.09,"경상남도 양산시 통도사로 108 (하북면, 통도사)",고려 우왕 12년(1386),통도사,통도사 성보박물관
"대방광불화엄경은 줄여서 ‘화엄경’이라고 부르기도 하며, 부처와 중생이 둘이 아니라 하나라는 것을 중심사상으로 하고 있다. 화엄종의 근본경전으로 법화경과 함께 한국 불교사상 확립에 중요한 영향을 끼친 경전이다.

감지감지금니대방광불화엄경 주본 권46(紺紙金泥大方廣佛華嚴經 周本 卷四十六)은 당나라의 실차난타(實叉難陀)가 번역한『화엄경』주본 80권 가운데 권46으로, 불부사의법품(佛不思議法品)의 전반부 내용이 들어 있다. 검푸른 빛이 도는 종이에 금색으로 정성껏 글씨를 써서 만든 것이며, 표지부분은 떨어져 나가 새로 붙여 놓은 것이다. 종이를 길게 이어붙여 두루마리 형태로 만들었으며, 펼쳤을 때의 크기는 세로 28.3㎝, 가로 758.2㎝이다.

권 앞부분에는 불경의 내용을 요약하여 묘사한 변상도(變相圖)가 금색으로 그려져 있고, 본문의 내용이 금색글씨로 정성껏 쓰여져 있다. 변상도의 오른쪽 아랫부분이 약간 훼손되었으나 그밖의 상태는 대체로 양호하다.

정확한 기록이 없어 만들어진 연대를 알 수 없지만 종이의 질이나 그림과 글씨의 솜씨 등으로 미루어 14세기에 만들어진 고려시대의 작품으로 추정되며 그 가치가 높이 평가되고 있다.",보물,감지금니대방광불화엄경 주본 권46(紺紙金泥大方廣佛華嚴經 周本 卷四十六),경남 양산시,통도사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07570000&ccbaCtcd=38&ccbaCpno=1123807570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 필사본 / 사경,1권 1축,1984.05.30,"경남 양산시 하북면 통도사로 108, 통도사 (지산리)",고려시대,통도사,통도사
"‘남명천화상송증도가’는 당나라 영가대사 현각(永嘉大師玄覺, 665～713)이 육조 혜능(六祖慧能)을 배견(拜見)하고 깨우친 오도(悟道)의 경지를 표현한 증도가(證道歌)의 각 구절 끝에, 송(宋)나라 남명 법천선사(南明法泉禪師)가 320편을 계송(繼頌)하여 증도(證道)의 뜻을 구체적으로 밝힌 책으로 선가(禪家)에서 매우 중시하는 서적이다.

권말에 수록된 최이(崔怡, ?～1249)의 지문(識文)에, “남명증도가(南明證道歌)는 선가에서 매우 중요한 서적이다. 그러므로 후학(後學) 가운데 참선을 배우려는 사람들은 누구나 이 책을 통해서 입문하고 높은 경지에 이른다. 그런데도 이 책이 전래가 끊겨서 유통되지 않고 있으니 옳지 않은 일이다. 그래서 각공(刻工)을 모집하여 주자본(鑄字本)을 바탕으로 다시 판각하여 길이 전하게 한다. 때는 기해년(己亥, 1239) 9월 상순이다. 중서령 진양공 최이는 삼가 적는다.”라고 기록되어 있다. 이를 통해서 이 판본의 제작 동기와 1239년 당시 최고의 권력자인 최이에 의하여 주자본(鑄字本)을 번각(飜刻)하여 간행한 목판본임을 확인할 수 있다. 또한 이 판본의 판각시기인 1239년보다 앞선 시기에 『남명천화상송증도가』가 활자로 인쇄되었음을 알 수 있다.

이 판본은 본문에 구결토(口訣吐)가 묵서되어 있으며, 광곽 중 판면의 세로 높이가 서로 다른 부분도 있고, 각 장의 글자를 보면 크기, 굵기, 길이 등에 차이가 있다. 글자 배열도 전체의 각 장은 8행이나 39장의 후면만은 7행으로 되어 있다. 그리고 총 44장 판심 하단에는 그 판을 새긴 11명의 각수가 나누어 새겼음을 표시하고 있다. 또한 글자 획에 나무 결이 나타난 것이 있는가 하면 어떤 글자는 획이 끊어지거나 일부를 잃은 것도 자주 나타나고 있어 주자판(鑄字版)을 중조(重雕)한 번각본의 후쇄본임을 알 수 있게 한다.

『남명천화상송증도가』의 금속활자본(金屬活字本)이 전래되지 않고 있는 상황에서, 지문(識文)에서나마 우리나라 초기 금속활자인쇄술의 정황을 살펴볼 수 있는 것만으로도 그 가치가 매우 높다. 더불어 불교학(佛敎學) 및 서지학(書誌學) 연구에도 매우 귀중한 자료이다.",보물,남명천화상송증도가(2012)(南明泉和尙頌證道歌(2012)),경남 양산시,공인박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07580200&ccbaCtcd=38&ccbaCpno=1123807580200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본,1책(44장),2012.06.29,"경상남도 양산시 탑골길 208-208 (용당동, 박물관) 공인박물관",1239(고려 고종26 추정),김＊＊＊,공인박물관
"묘법연화경 권4∼7(妙法蓮華經卷4∼7)은 요진의 구마라집이 번역하고 송나라 戒環의 주해본을 成達生과 成槪형제가 필서하여 간행한 판본을 저본으로 1448년(세종 30)에 간행한 목판본이다. 권수에는 변상도가 4면이있는데 불법의 장면 표현이 정교하며, 판식은 사주단변에 계선이 없고, 10행 20자로 배자되어 있으며, 좁은 판심에는 ‘法’의 약서명과 권차, 장차을 표시하였다. 본문에는 구결이 있고 권말에는 安平大君瑢의 手書跋文과 梁尹孫의 발문이 있는데 특히 안평대군의 발문은 간행경위와 그의 서체를 볼 수 있는 중요한 자료이다. 이미 동일본이 보물로 지정되어 있으며 조선 전기 서예와 불교판본을 연구하는데 중요한 자료적 가치를 지니고 있다.",보물,묘법연화경 권4~7(2010)(妙法蓮華經 卷四~七(2010)),경남 김해시,보＊＊＊,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07660200&ccbaCtcd=38&ccbaCpno=1123107660200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본,4권 1책,2010.10.25,경상남도 김해시,1448년,보＊＊＊,보＊＊＊
"이『禪宗永嘉集』언해본은 唐의 永嘉玄覺禪師(647～713)가 修禪의 要訣을 撰述한 10편을 당나라의 魏靜이 分門하여 편집하고, 그 후 宋의 行靖이 註解하고 淨源이 科文으로 정리한 것에 世祖가 친히 口訣을 달고 信眉와 孝寧大君등이 국역하여 1464년(世祖10)에 刊經都監에서 간행한 卷上·下2책의 목판본이다.

선종영가집(언해){禪宗永嘉集(諺解)}의 체제는 卷上책머리에 그 刊役을 마치고 올린 도제조 南原府院君黃守身등의 上箋文에 이어 奉敎雕造한 黃守身이하 金季昌에 이르는 20명의 관원질이 열거되어 있다. 이어 唐나라 慶州剌史魏靜이 지은 序가 있고 卷上에는 慕道志儀, 戒憍奢意, 淨修三業, 奢摩池頌, 毗婆舍那頌, 권下에는 優畢叉頌, 三乘漸次, 事理不二, 勸友人書, 發願文순으로 수록되어 있다. 본문의 내용은 禪을 수행하는 방법을 10가지로 나누어 자세한 설명을 붙였다. 본문에는 한글로 토를 달고 국역의 한글에는 방점을 찍었으며, 한자음은 동국正韻식으로 표기하고 있다. 표지는 상하권이 모두 결락되었지만 본문은 권상은 완전하고 권하는 77장까지 남아있고 78장 이하는 낙장되어 결락되었다. 이 판본은 특히 권하 권수제 위에는 ‘校正’이 날인되어 있어 교정을 필했다는 인장이 있고, 印經紙는 楮紙와 藁精紙가 혼재된 종이를 사용하여 간행하였으며 상태는 앞·뒤 1～2장을 제외하고는 비교적 양호하다. 간경도감에서 간행된『禪宗永嘉集』언해본 초간본은 현재 전하고 있는 것이 드물게 전래되고 있다. 겁외사 소장본은 동국대학교도서관 소장본과 국립한글박물관 소장본 보다도 善本에 속하는 자료이다.

조선전기 불교학 및 판본연구와 훈민정음이 반포된 직후의 국어를 반영하는 어학연구 자료로서 학술적 가치가 있다.",보물,선종영가집(언해)(2010)(禪宗永嘉集(諺解)(2010)),경남 산청군,겁외사,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=07740200&ccbaCtcd=38&ccbaCpno=1123807740200&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,기록유산 / 전적류 / 목판본,2권2책,2010.12.21,경남 산청군 단성면 묵곡리 210번지 겁외사,1464년,겁외사,겁외사
"완구는 일명 ‘댕구’라고도 부르며 유통식(有筒式) 화기의 한 종류로 조선 태종 때 최해산이 만들었다고 한다. 완구는 크게 완(碗), 격목통(激木筒), 약통(藥筒)의 3부분으로 나눌 수 있다. 완은 발사물 즉 큰 돌이나 쇠공을 올려 놓는 곳으로 그릇 모양을 하고 있다.

약통은 화약을 넣는 곳으로 점화선을 끼우는 점화구멍을 2개 가지고 있다. 약통과 완 중간에는 격목통이 있는데 이 곳에는 화약이 폭발할 때 생기는 폭발력을 완에 전달하기 위한 나무로 만든 격목이 있다.

대완구(大碗口)는 전체 길이 64.4㎝, 포구 지름 26.3㎝이며 조선 헌종 11년(1845)에 유희준과 김형업에 의해 청동으로 만들어졌다. 모양이 매우 소담스럽고 장중해 보이며 겉에는 대나무 모양으로 5마디를 나누었다. 약통의 손잡이 부분에는 좌우에 2개의 작은 구멍을 뚫었는데 왼쪽의 것은 발사과정에서 유사시를 대비하기 위해 예비로 설치한 것이다. 포의 끝 부분은 지름 28.8㎝의 원형으로 포에 대한 상세한 기록이 적혀 있다.

현재 유일하게 남아 있는 대완구(大碗口)로 제조기법이 우수하고 보관이 잘 되어 국방과학문화유산으로서 조금도 손색이 없는 유물이다.",보물,대완구(大碗口),경남 진주시,국립진주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=08570000&ccbaCtcd=38&ccbaCpno=1121108570000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 무기병기류 / 병장기류,1점,1986.03.14,"경상남도 진주시 남강로 626-35 (남성동, 국립진주박물관)",조선시대,국유,국립진주박물관
"완구는 일명 ‘댕구’라고도 부르며 유통식(有筒式) 화기의 한 종류로 조선 태종 때 최해산이 만들었다고 한다. 완구는 크게 완(碗), 격목통(激木筒), 약통(藥筒)의 3부분으로 나눌 수 있다. 완은 발사물 즉 큰 돌이나 쇠공을 올려 놓는 곳으로 그릇 모양을 하고 있다.

중완구(中碗口)의 약통은 화약을 넣는 곳으로 점화선을 끼우는 점화구멍을 2개 가지고 있다. 약통과 완 중간에는 격목통이 있는데 이 곳에는 화약이 폭발할 때 생기는 폭발력을 완에 전달하기 위한 나무로 만든 격목이 있다.

전체 길이 64.5㎝인 중완구(中碗口)로 1985년 경상남도 하동군 동화리에서 등산하던 주민에 의해 우연히 발견된 것이다. 남아 있는 기록을 통해 선조 23년(1590) 9월에 함경도 지방의 이물금(李勿金)에 의해 만들어졌고, 한 번 포탄을 발사하면 사정거리가 1리(里)에 미쳤음을 알 수 있다. 이 완구는 함경도 지방에서 만들어진 후 임진왜란 때 도주하는 왜구를 추격하기 위해 이 곳 경상남도 하동까지 운반된 것으로 보인다.

오랜 세월 지하에 매몰된 상태였지만 전혀 외상이 없고 만든 기술이 정교하며 주조시기가 확실하고, 임진왜란 때 직접 사용했다는 사실을 입증할 수 있는 유물로 화기사 발달 연구에 중요한 자료로 평가된다.",보물,중완구(1986-1)(中碗口(1986-1)),경남 진주시,국립진주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=08580000&ccbaCtcd=38&ccbaCpno=1123808580000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 무기병기류 / 병장기류,1점,1986.03.14,"경남 진주시 남강로 626-35, 국립진주박물관 (남성동,진주성)",조선시대,국유,국립진주박물관
"완구는 일명 ‘댕구’라고도 부르며 유통식(有筒式) 화기의 한 종류로 조선 태종 때 최해산이 만들었다고 한다. 완구는 크게 완(碗), 격목통(激木筒), 약통(藥筒)의 3부분으로 나눌 수 있다. 완은 발사물 즉 큰 돌이나 쇠공을 올려 놓는 곳으로 그릇 모양을 하고 있다.

중완구(中碗口)의 약통은 화약을 넣는 곳으로 점화선을 끼우는 점화구멍을 2개 가지고 있다. 약통과 완 중간에는 격목통이 있는데 이 곳에는 화약이 폭발할 때 생기는 폭발력을 완에 전달하기 위한 나무로 만든 격목이 있다.

이 중완구(中碗口)는 1970년 3월 경상남도 통영군 앞바다에서 잠수부가 인양한 것이며 크기는 완은 20.5㎝, 약통은 24.7㎝, 격목통은 17.4㎝이다. 오랜 세월 바다속에 잠겨 있어 부식이 심하기 때문에 남아 있는 글을 판독하기 힘들다. 그러나 기 지정된 보물 중완구와 모양과 크기가 거의 비슷해, 선조 8년(1575)에서 선조 38년(1605) 사이에 만들어진 것으로 추정된다.

이 완구는 바다 속에서 인양되었고 해전에 직접 사용되었던 유일한 유물로 화기 발달사는 물론 해군전쟁사 연구의 사료로 높이 평가받고 있다.",보물,중완구(1986-2)(中碗口(1986-2)),경남 창원시,해군사관학교 박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=08590000&ccbaCtcd=38&ccbaCpno=1123808590000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 무기병기류 / 병장기류,1점,1986.03.14,"경상남도 창원시 진해구 중원로 8 (숭인동, 해군사관학교 박물관)",조선시대,국유,해군사관학교 박물관
"지자총통(池字銃筒)은 천(天)·지(地)·현(玄)·황(黃) 총통 중에서 천자총통 다음으로 큰 우리나라 고유의 대포이다. 길이 89.5㎝, 안지름 10.5㎝, 바깥지름 15㎝이며 명종 12년(1557)에 청동으로 만든 것으로 동아대학교박물관 소장 지자총통보다 1개월 앞서 만들었다.

총구쪽에서 화약을 넣는 약통쪽으로 갈수록 두툼하게 만들었으며, 손잡이는 2개였는데 모두 파손되었다. 마디는 총구에 있는 것까지 포함하여 모두 10개이며, 앞에서부터 일곱번째 것과 여덟번째 마디가 서로 붙어 있어 약통과 격목통을 구분하고 있다. 격목통은 원기둥 모양의 나무를 박아 약통 속에 있는 화약의 폭발력을 최대한 강하게 만드는 역할을 한다.

지자총통은 이미 조선 태종 때에 만들어졌고 세종 때에 이르러 더욱 발전하였다. 16세기나 17세기 이후에는 우리나라의 전통적인 총통 구조를 계승하여 총구, 격목통, 약통으로 나누었으며, 큰 화살이나 탄환을 넣어 사용하였다.",보물,지자총통(1986-1)(地字銃筒(1986-1)),경남 진주시,국립진주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=9&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=08620000&ccbaCtcd=38&ccbaCpno=1121108620000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 무기병기류 / 병장기류,1점,1986.03.14,"경남 진주시 남강로 626-35, 국립진주박물관 (남성동,진주성)",조선시대,국유,국립진주박물관
"불씨를 손으로 점화·발사하는 유통식화포(有筒式火砲)는 그 크기와 사용되는 화약의 양, 발사거리에 따라 4가지로 분리하여 천자문에서 그 이름을 따 천(天)·지(地)·현(玄)·황(黃)자총통이라 붙였는데, 이 것은 그 중 크기가 3번째에 해당하는 중화기이다.

경남 거제군 고현만에서 발견되었으며, 총길이 95㎝, 통(筒)길이 60㎝, 총구의 지름 7.5㎝이다. 화약이 들어가는 약실은 통몸보다 약간 도톰하게 되어 있고 점화구멍은 약실 오른쪽에 뚫려있다. 발사물은 화살<차대전(次大箭)>과 둥근포탄<철환 (鐵丸)>을 사용한다.

현자총통은 조선 태종 때 부터 만들기 시작하였는데, 약실에 남아 있는 기록으로 보아 선조 29년(1596)에 제작되었음을 알 수 있다. 이순신 장군의 『난중일기』에서는 장군이 12척의 배로 133척의 일본 전함을 격파한 명량해전에서 이 화포를 크게 활용하였음을 적고 있다.

오랜 세월 바닷속에 있었지만 원형을 그대로 간직하고 있고, 특히 약실에 새긴 글이 그대로 남아 있어, 우리나라 화기의 발달사 연구는 물론 국방과학기술문화유산으로도 높이 평가된다.",보물,현자총통(1986)(玄字銃筒(1986)),경남 진주시,국립진주박물관,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=10&region=2&searchCondition=&searchCondition2=&s_kdcd=00&s_ctcd=38&ccbaKdcd=12&ccbaAsno=08850000&ccbaCtcd=38&ccbaCpno=1123808850000&ccbaCndt=&ccbaLcto=00&stCcbaAsno=&endCcbaAsno=&stCcbaAsdt=&endCcbaAsdt=&ccbaPcd1=&chGubun=&header=region&returnUrl=%2fheri%2fcul%2fculSelectRegionList.do&pageNo=1_1_3_1&sngl=Y,유물 / 과학기술 / 무기병기류 / 병장기류,1점,1986.11.29,"경남 진주시 남강로 626-35, 국립진주박물관 (남성동,진주성)",조선시대,국유,국립진주박물관
